JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
55872.12782699	-19728.2755944554	0.511206925286004	H03
56117.40597619	-19717.0710608845	0.399433782519711	H03
56150.34462814	-19711.1780038983	0.600561855556599	H03
56172.27122957	-19713.7647073576	0.595769085017678	H03
56186.27231513	-19705.5556681249	0.456466356717693	H03
56204.24659951	-19699.0860667622	0.524617640374507	H03
56210.20802365	-19701.064009716203	0.527662317965651	H03
56248.08244673	-19696.497115007598	0.430028800729469	H03
56252.06703245	-19700.7049854001	0.48996138554081003	H03
56291.06651708	-19694.285631128	0.452194518748876	H03
56920.29445018	-19656.8086204691	0.576698371169881	H03
56922.28673369	-19657.321329652797	0.419937143341906	H03
56927.1864844	-19652.3563365329	0.519335744557941	H03
56929.21477171	-19657.6059910734	0.484691095487403	H03
56944.29603509	-19653.8416769258	3.18364417243121	H03
56947.08752997	-19651.8671480868	0.948878599758534	H03
56949.05937751	-19654.736061878	0.48989049348037705	H03
56951.29301296	-19652.1231683068	0.507800774549988	H03
56992.08669387	-19651.225240676697	0.451054087049941	H03
57022.02541275	-19648.538308177798	0.430329843558292	H03
57032.06245413	-19645.451698224002	0.477480261759509	H03
57036.02200946	-19651.6513741002	0.483455353453142	H03
57198.44186115	-19622.9517434327	0.538868671960065	H15
57202.43852139	-19626.221812027	0.6907730121050382	H15
57264.27887045	-19613.695634601398	0.362533281764926	H15
57269.35586164	-19608.2557959623	0.443107658457438	H15
57273.28417669	-19609.2801463269	0.59047534233241	H15
57276.35755166	-19607.3665761422	0.916534021010656	H15
57299.26835563	-19607.9430534167	0.550378031546878	H15
57303.32137402	-19602.798830387597	0.558916248242204	H15
57364.14485495	-19600.0302758182	0.399998856663245	H15
57367.1420192	-19605.5220713926	0.351117514834186	H15
57373.10768353	-19603.2876988238	0.386392978145054	H15
57397.05313057	-19604.6684281436	0.397295318999976	H15
52627.61359	12.20	8.08	MIKE
52919.72835	16.63	6.51	MIKE
52981.62882	22.47	7.01	MIKE
53307.67860	0.00	7.01	MIKE
53655.77017	-23.98	5.24	MIKE
53657.76829	-22.05	4.76	MIKE
54844.55833	-12.55	7.44	MIKE
54993.93403	7.56	4.38	MIKE
54999.95409	-6.41	4.42	MIKE
55001.93595	3.28	4.72	MIKE
55017.89767	3.00	4.28	MIKE
55019.91933	-2.80	4.12	MIKE
55198.58050	-33.51	1.01	PFS
55424.85213	-11.38	1.60	PFS
55438.85031	-7.08	1.58	PFS
55583.53563	-7.48	1.35	PFS
55588.54697	-8.55	1.36	PFS
55790.87830	-5.50	1.07	PFS
55853.75611	6.83	1.67	PFS
55958.54135	0.00	1.39	PFS
56141.89841	12.02	1.58	PFS
56173.78201	12.12	1.61	PFS
56281.61485	23.28	1.51	PFS
56550.77086	78.97	1.77	PFS
56607.64841	79.62	1.91	PFS
56872.86131	70.26	1.59	PFS
57027.56147	72.84	1.31	PFS
51494	-19737	6.2	C98
52887	-19782	9.0	C98
55169	-19789	10.6	C07
55867	-19763	3.2	C07
56473	-19707	4.0	C07
56886	-19690	3.3	C07
56121	-19756	4.3	C07
56532	-19690	4.2	C07
56560	-19688	4.2	C07
56641	-19669	3.5	C07	 
