JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
51504.77302794997	21111.634329	4.566886	C98
51504.78653476015	21113.911329	4.631529	C98
51793.884201989975	21101.039540	6.203197	C98
51830.79479226004	21097.166161	6.590288	C98
51830.8081374499	21083.054887	6.400627	C98
51861.74186621001	21090.575517	6.218090	C98
51863.68168513011	21095.812590	6.172937	C98
53010.64513476007	21139.114800	4.529271	C98
53334.70955241006	21136.487753	5.391370	C98
53621.90629538009	21137.002933	3.714186	C98
53625.904338030145	21108.858704	4.689139	C98
53666.87081894977	21114.796195	4.958602	C98
53669.85529030021	21111.253765	5.302977	C98
53669.86827656021	21116.512316	5.693033	C98
53670.811551149935	21125.182324	4.875559	C98
53670.82452582987	21115.312218	5.054006	C98
53674.81540809991	21117.775763	3.261151	C98
53675.760634980164	21117.622687	3.680602	C98
53702.81430925988	21114.838255	4.464261	C98
53702.82731832983	21115.227004	4.401601	C98
53716.699709000066	21107.733289	4.702284	C98
53728.675397130195	21110.992475	3.806887	C98
53739.63226660015	21113.640708	3.956307	C98
53739.64521748014	21111.703701	3.746938	C98
53786.53922146978	21103.985025	4.577562	C98
54006.84936742019	21067.706369	8.520616	C98
54044.77166396007	21087.985409	8.791103	C98
54065.72098740004	21083.235853	5.348181	C98
54068.721881640144	21101.131088	4.509541	C98
54093.689480389934	21069.857875	13.33925	C98
54099.76714969007	21063.897093	5.873373	C98
54099.77854972985	21091.956091	6.689537	C98
54120.570247719996	21082.996618	5.508632	C98
54120.58163608983	21074.821976	6.191682	C98
54375.771826529875	21091.959786	3.620118	C07
54377.848980910145	21092.279552	3.449910	C07
54413.75370799005	21095.371578	3.830969	C07
54440.70135199977	21080.522109	3.725460	C07
54467.757774190046	21102.012802	3.703723	C07
54470.73940610979	21088.884768	3.943845	C07
54688.9312739498	21103.063607	3.679201	C07
54779.707812190056	21104.644626	3.732804	C07
54809.76428323006	21102.354275	3.994026	C07
54814.6599462498	21110.649278	3.632620	C07
54823.710472969804	21115.860714	3.316858	C07
54829.62808028981	21114.479898	3.621672	C07
54838.603647950105	21133.534641	3.752404	C07
55065.88748886995	21123.273040	4.164286	C07
55093.89775145985	21114.176716	3.223514	C07
55158.77431717003	21128.501477	2.966937	C07
55166.67974882014	21117.784214	10.80805	C07
55174.67392650992	21136.546759	3.050269	C07
55199.69690936012	21131.003068	3.218517	C07
55205.628198890015	21133.810311	3.416314	C07
55235.5946910698	21135.856028	3.502059	C07
55257.52177768992	21134.814796	5.514588	C07
55290.49055390991	21118.014472	3.063177	C07
55439.90024582995	21139.008090	2.929992	C07
55545.69643655978	21123.689493	3.293081	C07
55562.69092585007	21131.264546	2.906898	C07
55641.54510556022	21128.163138	3.782599	C07
55823.88765374012	21127.212234	3.452068	C07
55844.789277100004	21117.823063	3.986699	C07
55869.68571035983	21110.853833	3.496203	C07
55870.63175641	21112.126829	2.961972	C07
55886.72531828983	21125.129871	4.048424	C07
55927.68103748979	21120.866356	3.446782	C07
55954.566572660115	21108.929771	3.931446	C07
55955.61651191022	21089.823865	3.713866	C07
55982.57199175004	21101.491889	3.460061	C07
55984.53191479994	21098.948392	3.569794	C07
56182.903979930095	21098.723378	3.064290	C07
56936.34102905	21148.5030949756	0.61895797505071	H03
56953.20837882	21148.5911468729	0.61553885368192	H03
56957.33882112	21156.1722020754	0.7800902787031	H03
56958.23409806	21153.6876847235	0.6010475899716	H03
56959.16319134	21151.0143539743	0.54054791950486	H03
56989.09941398	21159.7575595821	0.66921957533802	H03
56990.20949383	21152.0358336647	0.48190060015548	H03
56993.13094366	21157.8148327374	0.51573856686626	H03
56994.15414972	21157.9982138311	0.58533610020461	H03
57008.22514789	21151.518804498402	0.51285349818884	H03
57009.19924656	21152.1691886562	0.55658985095915	H03
57018.10455533	21150.7191054187	0.54643753184689	H03
57019.11778915	21150.2777879074	0.64564553675546	H03
57020.12268819	21148.233290672302	0.51388085625512	H03
57021.12177258	21147.8826762877	0.44873162235771	H03
57022.14066699	21150.3125081377	0.46959467791496	H03
57051.11785899	21150.370796474297	0.44985915426504	H03
57054.12891444	21159.1607988573	0.44605261699941	H03
57055.05969531	21160.28299806	0.46287014748055	H03
57056.06103632	21157.3571252656	0.45681691786986	H03
57057.05508244	21154.5676724519	0.39013744483838	H03
57058.06669273	21151.686212732402	0.40554338816995	H03
57103.00543426	21155.4637017819	0.74769536960808	H03
58793.23798758	21149.953620638298	0.59838314656535	H15
58918.01115326	21148.4763206379	0.40241462103122	H15
