JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
53287.595012	-9834.27	5.56	C98
53287.60846	-9845.119999999999	5.39	C98
53291.591389	-9851.75	5.56	C98
53291.604895	-9850.98	5.47	C98
53587.823455	-9841.44	8.5	C98
53587.853802	-9835.41	7.24	C98
53592.750853	-9844.2	3.82	C98
53592.763851	-9837.730000000001	3.83	C98
53596.69124	-9846.4	4.6899999999999995	C98
53596.704215	-9846.869999999999	4.590000000000001	C98
53599.714554	-9825.56	8.4	C98
53599.727575	-9823.55	7.9799999999999995	C98
53615.690348	-9839.92	4.53	C98
53621.680913	-9830.38	3.81	C98
53630.7248	-9826.66	4.8999999999999995	C98
53644.676454	-9843.63	4.18	C98
53666.582196	-9832.789999999999	4.09	C98
53666.595158	-9829.81	3.9899999999999998	C98
53703.534929	-9809.46	4.98	C98
53862.910818	-9779.08	5.47	C98
53904.92255	-9794.5	8.98	C98
53915.848711	-9769.45	4.74	C98
53993.620898	-9773.67	9.17	C98
53993.636302	-9732.16	9.49	C98
54007.684042	-9723.509999999998	6.58	C98
54279.861615660135	-9696.720627	2.810942	C07
54284.860172959976	-9700.834373	2.906236	C07
54289.85331529984	-9688.461134	3.702703	C07
54290.81095614983	-9680.290000	3.055786	C07
54291.785946079995	-9694.445321	2.868042	C07
54292.81871515	-9704.636241	2.624389	C07
54295.84137328016	-9706.731400	2.798209	C07
54296.85473727994	-9703.003192	3.148284	C07
54300.79970178986	-9709.002549	3.365679	C07
54301.76254720986	-9706.705391	3.018388	C07
54325.83872306999	-9689.254486	3.312023	C07
54348.53644334013	-9700.786171	3.198750	C07
54348.65371851018	-9704.543160	3.204761	C07
54351.5233369302	-9696.686171	3.403331	C07
54389.578572839964	-9699.562601	3.069428	C07
54398.58038453013	-9723.340970	2.903623	C07
54412.55132813007	-9722.792219	3.631204	C07
54593.89992516022	-9745.503153	3.436183	C07
54593.91387327993	-9745.691170	3.452101	C07
54615.857580999844	-9738.244023	4.477680	C07
54662.80711581977	-9742.429487	3.247297	C07
54687.61256439984	-9749.589547	3.012617	C07
54688.581232849974	-9751.561007	2.897185	C07
54704.58656847011	-9758.257098	3.721224	C07
54729.60784603981	-9749.891514	3.604988	C07
54733.507585839834	-9761.439529	3.689620	C07
55074.66863559978	-9820.008176	3.459725	C07
55100.69037522003	-9810.593907	3.035665	C07
55128.57205474982	-9806.446730	3.379616	C07
55706.88915072987	-9816.136068	3.711037	C07
55762.86015267018	-9821.692082	3.123240	C07
55807.748289539944	-9803.004774	3.130078	C07
55843.66916082986	-9791.255642	3.397049	C07
56119.85227948986	-9724.056689	3.361362	C07
56126.638146840036	-9726.166320	2.744147	C07
56254.52579043992	-9709.096300	4.550410	C07
56489.684139879886	-9712.375208	4.403168	C07
56522.67320872983	-9717.900060	3.019449	C07
56523.64969873987	-9711.278147	3.077187	C07
56528.80649399012	-9706.218519	6.325838	C07
56529.761261899956	-9726.321684	4.979500	C07
56581.543029140215	-9738.275338	2.948640	C07
56582.56717219995	-9730.460541	2.888611	C07
56596.59733011993	-9722.080171	4.705630	C07
56772.9107	-9757.8	0002.7	C07
56782.8849	-9758.2	0003.3	C07
56799.9007	-9745.4	0003.4	C07
56832.8230	-9757.0	0003.8	C07
56854.8623	-9765.0	0003.6	C07
56886.8242	-9777.1	0003.6	C07
56916.5569	-9758.9	0005.0	C07
56931.5655	-9787.6	0003.3	C07
56936.5210	-9769.2	0003.6	C07
56953.5724	-9771.2	0003.3	C07
53861.39660177	-9747.39321378903	0.286699212828148	H03
53862.39083402	-9746.91950457978	0.298737327055351	H03
53863.39523728	-9743.16740357524	0.302483232480427	H03
53864.36428022	-9744.32331192528	0.317851524820384	H03
53865.39559336	-9744.73529305321	0.311313073800602	H03
53866.31702069	-9744.028158713929	0.294346415363416	H03
53867.40652236	-9741.304860939501	0.269889428395572	H03
53868.39116841	-9742.84688359599	0.328123429943968	H03
53869.35655573	-9740.23125579334	0.301658258632934	H03
53870.39594718	-9741.78889604637	0.356555541868263	H03
53871.4052287	-9741.78239776772	0.321781819017767	H03
53882.40208131	-9741.223488326988	0.307998631053263	H03
53883.3820419	-9740.37617827775	0.318491547816822	H03
53887.38239246	-9743.82982184177	0.350308476462573	H03
53889.42190384	-9742.43803671706	0.439027549266276	H03
53920.362462	-9730.770499931501	0.318290022324539	H03
53945.27052934	-9723.336834879721	0.284385639953603	H03
53951.25965455	-9730.211725237179	1.87422542654582	H03
53975.15832211	-9713.89429081277	0.442156031089914	H03
53975.16417647	-9713.19959541273	0.460694565837645	H03
53979.22827013	-9712.478974871621	0.500970599804794	H03
54054.04587354	-9698.08846146828	0.308130753023258	H03
54732.14764677	-9713.958116121219	0.404747100910439	H03
54738.13419398	-9709.309656196529	0.561243069720024	H03
54743.06247405	-9707.6966432464	0.435398112412337	H03
54749.05548946	-9712.88866019518	0.416128527130589	H03
54753.08800276	-9715.32042678079	0.446252759523226	H03
54774.01222962	-9718.82515524468	0.35495738983293	H03
54775.99223979	-9715.87071980747	0.41173457168648	H03
54777.00058398	-9714.81639930651	0.394492530375866	H03
54777.99161537	-9716.38209419244	0.297691308397635	H03
54779.99332013	-9717.07417223556	0.343500185659149	H03
54952.40390777	-9747.93920626583	0.491222173152894	H03
54953.42451914	-9748.32159244196	0.358708828315842	H03
54954.38480995	-9750.17096905404	0.311715242065507	H03
54955.36282185	-9747.84849467809	0.415466489718568	H03
54956.4269445	-9751.1070468567	0.439405870721439	H03
54989.39690283	-9753.92955038047	0.300695301696283	H03
54992.37594872	-9757.797291943969	0.312581241805036	H03
55020.31952172	-9760.413560928271	0.266156235038938	H03
55024.34427179	-9762.011902809689	0.371835188238723	H03
55040.25739535	-9768.44732550204	0.37434886840076	H03
55047.33480492	-9768.75850660525	0.381125098353427	H03
55071.0377731	-9771.46261245435	0.420736655315511	H03
55074.171862	-9774.16172867676	0.351290308254382	H03
55076.17843378	-9776.68647548483	0.636536971010771	H03
55097.16307516	-9772.62090179678	0.327997775321918	H03
55100.10695182	-9775.297062248039	0.399787636100501	H03
55105.06596724	-9778.607826702659	0.495715322514757	H03
55106.06697304	-9779.01123546008	0.473281539955366	H03
55110.09939271	-9781.3066638951	0.410056142078714	H03
55112.09950359	-9780.58655508549	0.364387959047302	H03
55117.14240554	-9779.99588819302	0.789361727404077	H03
55123.10518394	-9776.750017247601	0.532911987474602	H03
55137.0544046	-9781.13545291731	0.418952700266805	H03
55138.0931585	-9782.70305675736	0.349598861440655	H03
55140.05747998	-9782.25272820829	0.322654257429382	H03
55152.06703492	-9782.79484638342	0.385155802836336	H03
55160.03662849	-9779.997361406711	0.373434127911653	H03
55161.02508549	-9776.76657098625	0.365540050001331	H03
55372.323	-9801.184521574709	0.473239393901897	H03
55374.29016846	-9802.110955541559	0.499059701346056	H03
55375.26707915	-9804.046072518471	0.53266662517292	H03
55397.32294075	-9808.01407723726	0.736671709952733	H03
55403.26103458	-9803.97041184895	0.655234648223851	H03
55409.27419686	-9805.24726832817	0.416019023996321	H03
55779.21929617	-9779.54413305528	0.423887494168822	H03
55803.07330235	-9772.26250844541	0.601515476713893	H03
55809.14792193	-9771.12818938952	0.3577941075129	H03
55816.14041109	-9768.21195713988	0.410399543316789	H03
55834.19639206	-9760.608240814181	0.329687426033553	H03
55841.05245631	-9765.11727919134	0.31247329858477	H03
55873.06125659	-9755.44276547059	0.380086754356096	H03
55888.04515667	-9750.76596634074	0.383638825496659	H03
56057.33853594	-9711.84159600768	0.47696349773549	H03
56079.34111792	-9704.19276044226	0.330395013816136	H03
56093.40461856	-9704.851866096269	0.423397929251354	H03
56118.38521672	-9697.8300651813	0.373801359450622	H03
56151.28802475	-9691.9775466191	0.39758651013658	H03
56167.14968065	-9686.804591325521	0.468957900415889	H03
56215.14264941	-9675.29390985978	0.626014556485458	H03
56235.08747363	-9679.81871584648	0.396645534321342	H03
56437.4347798	-9680.82714216772	0.417279710460159	H03
56455.40267215	-9671.4139195506	0.51794042475549	H03
56477.35019632	-9681.33744770379	0.396096284807557	H03
56501.31267486	-9680.5677773272	0.62262148287222	H03
56618.0028905	-9695.3489526386	0.340508132696205	H03
56858.31493092	-9737.36151115786	0.411207796835384	H03
56863.27227514	-9734.974064085129	0.441541072327797	H03
56871.24587428	-9734.68115019659	0.467717922738397	H03
56929.16293939	-9751.28960745081	0.408706672791416	H03
56930.08437347	-9750.10815403122	0.401793227938287	H03
56944.16098423	-9746.93532491517	0.533120205322225	H03
56948.13302841	-9749.03818519201	0.401089061461155	H03
57255.14274559	-9779.9124960341	0.417647595643839	H03
57260.12027177	-9780.11665132438	0.470424114033332	H03
57266.29571228	-9785.44738716672	0.41249666787182	H03
57270.205503	-9784.29624291405	0.31280160313951	H03
57567.2894948	-9799.50806157845	0.339970076379148	H15
57570.28798159	-9798.97452666027	0.419323878993176	H15
57675.02618495	-9789.675519848499	0.378384606998041	H15
57692.08106572	-9794.30051281438	0.453151157402515	H15
57850.40205153	-9764.12989333565	0.448181690294198	H15
57858.40920203	-9760.32678423116	0.383967683976936	H15
57924.42427387	-9743.56791273386	0.395982237883488	H15
57942.28750287	-9742.31271050545	0.375877505262007	H15
57942.29827812	-9744.06576378012	0.385860165078624	H15
57952.24679696	-9739.52574292458	0.572204739195636	H15
57968.16797808	-9735.66239446536	0.560906259414618	H15
57993.23227543	-9725.7855345432	0.452619375257263	H15
57994.19207527	-9728.34340777145	0.484514456077762	H15
58019.06287071	-9723.318970778999	0.455812813764671	H15
58020.11388252	-9722.42362980829	0.604200263151161	H15
