JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
52988.917708	-14.760361	1.759502	Hir94
53015.893646	-10.093262	1.627007	Hir94
53016.884595	-10.393265	2.393706	Hir94
53016.892986	-14.685791	1.758294	Hir94
53044.822824	-19.522476	1.714572	Hir94
53045.813299	-8.667999	1.630108	Hir94
53071.771111	-16.844086	1.706064	Hir94
53368.970324	-20.280706	1.122960	Hir04
53480.720544	-25.662522	1.096009	Hir04
53483.722060	-25.762991	1.009969	Hir04
53723.976493	-5.206179	1.207022	Hir04
53775.853750	-0.848066	1.139711	Hir04
54544.874317	-6.030891	1.290534	Hir04
54545.836667	-3.738392	1.153865	Hir04
54546.785995	-2.743303	1.093319	Hir04
54806.036748	-4.412160	1.364511	Hir04
54818.983643	-3.637585	1.274157	Hir04
54820.064290	-8.249744	1.381143	Hir04
54821.907475	-11.611732	1.189178	Hir04
54872.916839	-9.788949	1.911506	Hir04
54872.924177	-5.395071	1.334168	Hir04
55134.081866	-10.157788	1.445742	Hir04
55167.015322	-7.985252	1.253006	Hir04
55197.019630	-2.990725	1.271033	Hir04
55201.035829	-4.274166	1.274006	Hir04
55201.995672	-9.854002	1.211429	Hir04
55257.902650	-12.443748	1.029503	Hir04
55257.905359	-16.455870	1.084183	Hir04
55257.907812	-14.046329	1.100127	Hir04
55258.811569	-16.037155	1.102347	Hir04
55258.814127	-17.999140	1.084812	Hir04
55259.828504	-14.048061	1.080303	Hir04
55259.830032	-18.170777	0.993349	Hir04
55259.831559	-15.341409	1.092760	Hir04
55285.734909	-14.853890	1.342091	Hir04
55285.737270	-15.538387	1.210229	Hir04
55314.733826	-22.529604	1.244007	Hir04
55487.117224	-19.958725	1.291269	Hir04
55545.121989	-20.379478	1.407178	Hir04
55579.879868	-19.839182	1.210901	Hir04
55579.882993	-16.986804	1.273614	Hir04
55613.943008	-21.183695	1.413027	Hir04
55633.827507	-24.664886	1.323298	Hir04
55852.117465	-22.226222	1.211549	Hir04
55879.072802	-26.179357	1.309292	Hir04
55904.063861	-11.137480	1.328529	Hir04
55960.929561	-9.488109	1.293679	Hir04
55999.796697	-21.839542	1.151390	Hir04
56197.147626	4.480447	1.318861	Hir04
56291.890130	10.528868	1.302277	Hir04
56291.891554	10.361419	1.193044	Hir04
56291.892966	13.213936	1.246765	Hir04
56318.837490	11.417501	1.344490	Hir04
56329.866349	13.786674	1.099994	Hir04
56329.867969	9.414809	1.195333	Hir04
56329.869578	13.092156	1.223699	Hir04
56589.152890	26.046266	1.540075	Hir04
56640.978381	26.237522	1.269816	Hir04
56676.871131	30.756001	1.184528	Hir04
56676.872994	28.251986	1.185874	Hir04
56676.874731	30.034862	1.257435	Hir04
57295.127084	8.324257	1.401486	Hir04
57653.141472	9.706683	1.348280	Hir04
58150.869816	10.718666	1.687964	Hir04
58384.124876	16.801457	1.541837	Hir04
58479.055306	10.079420	1.460725	Hir04
58490.933572	17.528771	1.330795	Hir04
58568.736458	14.093224	1.196553	Hir04
58569.752191	14.712141	1.189728	Hir04
58584.757059	16.668113	1.308807	Hir04
58820.045373	46.248558	1.495422	Hir04
58827.986544	39.404211	1.264642	Hir04
58856.857081	51.271101	1.295796	Hir04
58857.879676	44.597303	1.414059	Hir04
56935.37625838	36865.0827750542	0.831073340467231	H03
56936.36601453	36862.746186106	0.563064959242856	H03
56953.33394087	36865.6288410869	0.495717867923111	H03
56955.31581064	36862.4749484029	0.389955197187383	H03
56958.28117877	36860.193318941696	0.528922903793466	H03
57008.35843383	36864.6898936252	0.451872878804033	H03
57009.27772014	36861.6857203617	0.460250438937491	H03
57018.21137131	36863.3553304542	0.516800547062131	H03
57019.22681721	36862.9287348894	0.463266411160048	H03
57019.24460226	36862.4618162315	0.436052032880227	H03
57020.23101585	36862.646909622694	0.496020197572726	H03
57021.23004166	36861.3253812879	0.475002804983603	H03
57022.24534257	36859.6879929758	0.485726614364371	H03
57051.26821199	36859.613857868506	0.521722538791197	H03
57052.26651618	36858.857636419205	0.451008310655801	H03
57053.17202435	36860.1840489917	0.629054439730467	H03
57054.26869155	36862.4514148257	0.491576064190495	H03
57055.15600603	36863.762236088805	0.409178650254547	H03
57056.17010295	36863.2397739691	0.421368032089387	H03
57057.14991111	36861.1990708587	0.424254369444418	H03
57058.20839541	36862.867427570105	0.36635301011754	H03
57100.07342215	36857.112222139396	0.470036251213756	H03
57100.98677583	36859.3241332446	0.526356822821183	H03
57102.10108649	36854.5736617624	0.454794805983061	H03
58408.38034547	36866.500025662805	0.461152402113773	H15
58412.3462292	36870.3866003138	0.560800087575459	H15
58438.24997346	36873.931118802	0.39189394043278	H15
58441.34316257	36874.3133471876	0.483541044187851	H15
58468.234143	36869.4219443449	0.323640579864197	H15
58503.25374651	36871.0205828161	0.312526455828389	H15
