JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
53059.4957	27313.561962	7.555673	ELODIE
53062.5117	27266.561268	7.905782	ELODIE
53361.6431	27202.992388	7.577363	ELODIE
53421.5092	27269.378603	8.016251	ELODIE
53425.4933	27357.377686	7.705664	ELODIE
53428.4756	27330.376999	8.388507	ELODIE
47578.730000	7.238705	9.697116	Lick
47847.043700	-14.517170	8.377284	Lick
48017.683900	12.292850	11.358860	Lick
48017.692000	13.589458	10.014380	Lick
48375.669200	-49.803673	8.789368	Lick
48646.001100	5.359524	8.052186	Lick
48670.760500	-70.316933	10.261221	Lick
48906.036100	-34.518364	7.174066	Lick
48991.963600	-26.461174	7.417444	Lick
48992.890500	-39.924149	7.196379	Lick
49114.728600	32.382221	9.151322	Lick
49305.998100	58.646339	11.778338	Lick
49306.019600	67.061996	10.934993	Lick
49306.040900	67.249115	10.430037	Lick
49349.844900	74.597153	9.173875	Lick
49350.927000	94.492477	8.973574	Lick
49469.647800	118.803505	8.961187	Lick
49676.063200	120.580284	4.837769	Lick
49767.774414	9.675926	4.390048	Lick
49768.832031	-10.314996	4.806745	Lick
49793.797852	102.254997	2.701940	Lick
50056.988281	107.721031	3.171446	Lick
50087.881836	63.901920	3.720578	Lick
50088.918945	23.488722	2.762173	Lick
50089.005859	24.633574	2.838055	Lick
50089.776367	-3.705192	2.853895	Lick
50089.986328	-3.614681	2.793617	Lick
50090.745117	-18.719385	2.510258	Lick
50090.892578	-21.501303	3.094613	Lick
50091.848633	-45.666748	2.833007	Lick
50091.969727	-47.840870	2.896388	Lick
50120.861328	-29.128033	5.730991	Lick
50120.883789	-33.299107	5.573271	Lick
50121.876953	-30.607817	4.353287	Lick
50121.899414	-23.502298	4.219082	Lick
50124.844727	24.253927	4.826174	Lick
50124.870117	22.148510	4.642918	Lick
50125.766602	41.814133	5.295935	Lick
50125.789062	47.980854	5.425213	Lick
50126.831055	78.100769	6.657607	Lick
50126.851562	63.983959	10.063250	Lick
50127.839844	92.972542	5.290376	Lick
50127.863281	92.761185	5.281039	Lick
50128.856445	102.128342	4.895257	Lick
50128.878906	109.623329	5.136468	Lick
50144.703125	117.128143	3.868559	Lick
50144.716797	113.404633	3.999982	Lick
50144.845703	104.532471	4.063416	Lick
50144.861328	103.771629	4.335227	Lick
50145.625000	94.628517	2.854677	Lick
50145.764648	91.270508	2.942051	Lick
50148.874023	16.977591	7.486911	Lick
50148.898438	16.019566	6.155006	Lick
50150.736328	-31.283802	4.685443	Lick
50150.759766	-14.073228	4.724818	Lick
50152.668945	-25.259457	5.962114	Lick
50168.749023	7.662113	7.928647	Lick
50171.725586	82.432114	6.920481	Lick
50171.749023	91.918587	6.134196	Lick
50172.678711	94.520813	5.474523	Lick
50172.701172	119.833015	6.095933	Lick
50173.714844	103.659752	5.035490	Lick
50173.737305	91.574547	5.110240	Lick
50179.727539	-31.103809	2.896969	Lick
50179.744141	-33.611389	3.665307	Lick
50180.688477	-30.474590	2.910736	Lick
50181.633789	-30.966633	2.814114	Lick
50186.726562	117.230438	6.510184	Lick
50186.750000	115.975822	6.830504	Lick
50187.674805	114.161423	7.835161	Lick
50187.699219	107.743256	7.605895	Lick
50199.671875	86.375198	4.725071	Lick
50199.694336	82.285446	5.549356	Lick
50200.689453	100.290810	5.762758	Lick
50200.711914	122.962967	5.111323	Lick
50201.676758	108.425110	5.913500	Lick
50201.698242	121.805893	6.679626	Lick
50202.678711	129.786224	4.269257	Lick
50202.701172	134.471588	4.783077	Lick
50203.675781	138.521301	5.981365	Lick
50203.698242	121.808403	6.265816	Lick
50214.675781	71.248802	5.541594	Lick
50214.698242	76.269501	5.096343	Lick
50215.661133	92.962318	7.026159	Lick
50215.682617	86.903374	5.866288	Lick
50233.679688	102.842133	6.945608	Lick
50233.702148	114.126671	7.246665	Lick
50422.005859	97.791908	2.629072	Lick
50437.924805	102.970322	3.413706	Lick
50437.931641	100.019188	3.013164	Lick
50441.954102	-4.310426	2.833715	Lick
50502.773438	-30.227816	4.315728	Lick
50502.786133	-34.192863	3.540555	Lick
50503.755859	-37.275047	3.204096	Lick
50503.771484	-38.523052	3.233070	Lick
50504.765625	-13.212454	3.336210	Lick
50504.781250	-13.661909	3.225409	Lick
50536.760742	38.660007	6.358783	Lick
50536.785156	28.986074	6.473245	Lick
50537.751953	60.671841	4.653241	Lick
50537.775391	68.645218	4.286960	Lick
50550.704102	42.708412	5.108684	Lick
50550.727539	43.662205	5.656025	Lick
50550.751953	51.087959	5.952779	Lick
50563.706055	2.393648	6.361314	Lick
50563.729492	-11.710246	5.745141	Lick
50614.687500	74.307060	3.910991	Lick
50614.702148	67.838402	4.462648	Lick
50793.902344	-32.201595	2.706992	Lick
50794.961914	-39.514622	2.849529	Lick
50831.931641	86.584274	3.111140	Lick
51153.033203	48.059231	4.260204	Lick
51155.018555	66.478554	3.944980	Lick
51206.877930	-62.649212	3.661931	Lick
51212.916992	74.807983	5.124781	Lick
51212.939453	68.480957	5.725907	Lick
51213.875000	80.403069	5.309423	Lick
51213.894531	75.109039	5.685506	Lick
51242.740234	63.880295	4.092220	Lick
51298.721574	14.262691	3.425000	Lick
51305.708008	-6.993778	4.247174	Lick
51469.052734	-70.378235	5.951177	Lick
51532.996094	22.378855	4.048342	Lick
51535.006836	51.012909	4.911196	Lick
51536.949219	51.755104	3.673536	Lick
51540.007812	-25.780617	4.132350	Lick
51581.837891	32.545456	5.377285	Lick
51581.866211	33.209637	6.974688	Lick
51607.818359	22.885353	5.814704	Lick
51607.840820	32.119579	6.935950	Lick
51626.734375	-0.413327	3.973589	Lick
51629.805664	-95.390541	3.944825	Lick
51840.048828	-31.962440	5.091927	Lick
51842.021484	18.766521	4.770778	Lick
51842.048828	27.167244	4.478838	Lick
51860.056641	14.333976	4.054043	Lick
51861.037109	-22.658272	3.318407	Lick
51874.005859	30.854361	5.167162	Lick
51880.009766	-101.673882	6.057916	Lick
51880.033203	-110.245605	7.384249	Lick
51894.991211	-115.026588	5.942929	Lick
51895.020508	-111.375229	6.030114	Lick
51906.946289	-79.497978	5.148577	Lick
51906.975586	-86.692581	5.301993	Lick
51910.881836	-107.643547	5.120064	Lick
51910.911133	-104.536720	5.315568	Lick
51913.961914	-24.137468	3.781587	Lick
51913.968750	-28.858757	3.589096	Lick
51914.922852	-6.744915	3.824945	Lick
51914.929688	-11.807675	3.826661	Lick
51927.905382	-32.642113	4.001867	Lick
51927.912315	-25.654341	4.213053	Lick
51945.900391	20.700109	3.450679	Lick
51945.911133	17.761448	3.000907	Lick
51969.774414	-79.743149	6.946860	Lick
51969.799805	-64.340096	5.868185	Lick
51971.791992	-5.085668	6.126071	Lick
51971.822266	-30.883327	6.195034	Lick
51979.736328	-49.364422	5.483918	Lick
51979.764648	-52.373505	6.648934	Lick
52000.714844	-53.944214	5.384370	Lick
52033.706055	28.878401	3.607990	Lick
52033.713867	31.045641	3.669231	Lick
52040.687500	-109.582344	3.660617	Lick
52040.692383	-105.375748	3.904767	Lick
52041.694336	-117.236069	3.206018	Lick
52041.704102	-117.781479	3.862920	Lick
52217.044922	-139.425095	5.668984	Lick
52257.019531	-23.994745	4.871215	Lick
52257.049805	-27.714109	5.398288	Lick
52262.973633	-88.384789	5.125208	Lick
52263.002930	-97.650352	5.294166	Lick
52267.957031	22.079498	3.083692	Lick
52267.967773	19.087772	2.890129	Lick
52278.921875	-59.217876	6.633227	Lick
52278.951172	-60.750858	6.678775	Lick
52281.980469	20.736834	6.938950	Lick
52285.975586	-1.510119	5.636398	Lick
52286.003906	2.694815	5.765730	Lick
52287.942383	-72.352730	7.731105	Lick
52287.970703	-52.932148	7.436766	Lick
52298.848633	20.457155	3.666466	Lick
52298.878906	14.233582	3.742463	Lick
52298.929688	16.334713	3.077187	Lick
52298.939453	17.760170	2.931467	Lick
52299.767578	6.414680	2.965810	Lick
52299.780273	9.376768	2.833684	Lick
52306.775391	-121.969238	6.128861	Lick
52306.803711	-127.904846	4.960582	Lick
52306.832031	-106.979759	4.973375	Lick
52315.772461	-37.471161	4.523506	Lick
52315.801758	-37.772072	4.265182	Lick
52315.832031	-38.765644	4.338900	Lick
52316.827148	-62.399410	4.868334	Lick
52316.857422	-58.762257	5.161998	Lick
52316.886719	-63.770657	5.181421	Lick
52333.813477	-110.093803	3.846622	Lick
52333.819336	-113.492905	4.050638	Lick
52334.730469	-115.383522	3.675340	Lick
52335.782227	-97.107841	3.347275	Lick
52335.796875	-96.613220	3.606549	Lick
52338.832031	-20.601807	7.805723	Lick
52345.742188	-53.771481	6.469632	Lick
52345.783203	-67.222740	7.840315	Lick
52345.808594	-56.833595	4.875736	Lick
52348.746094	-141.795517	5.590048	Lick
52348.776367	-144.850128	5.643642	Lick
52348.810547	-135.294022	5.766219	Lick
52359.814453	-54.563602	3.626213	Lick
52360.691406	-70.264351	5.052783	Lick
52375.723633	-55.986450	4.510316	Lick
52375.753906	-59.824215	5.723360	Lick
52380.680664	-88.437553	6.961443	Lick
52380.710938	-91.129318	5.634405	Lick
52388.672852	-39.780621	4.040090	Lick
52388.705078	-32.780014	3.792050	Lick
52408.693359	-112.018967	3.866345	Lick
52408.715820	-117.986557	4.421941	Lick
52408.738281	-119.894432	4.433104	Lick
52409.694336	-104.903091	5.836376	Lick
52409.715820	-98.328873	6.385628	Lick
52409.739258	-82.766312	7.436270	Lick
52410.686523	-84.678856	4.451922	Lick
52410.708984	-59.972145	4.668204	Lick
52410.731445	-70.570511	6.081078	Lick
52419.694336	-72.850861	4.724608	Lick
52419.716797	-63.206398	4.936140	Lick
52419.739258	-66.525658	5.256346	Lick
52420.692383	-77.930557	4.033069	Lick
52420.715820	-95.824089	4.304662	Lick
52420.738281	-103.760956	4.826637	Lick
52421.691406	-123.228584	4.459074	Lick
52421.713867	-122.849586	4.363036	Lick
52421.736328	-123.238739	5.135203	Lick
52422.702148	-97.605453	5.757083	Lick
52422.722656	-112.389015	4.699372	Lick
52422.741211	-121.081711	6.059437	Lick
52426.726562	-37.724281	3.316653	Lick
52426.735352	-43.723236	3.302263	Lick
52427.692383	-9.867977	4.111110	Lick
52427.704102	-1.440512	5.053730	Lick
52428.696289	5.301841	3.241440	Lick
52428.708984	8.685999	2.981065	Lick
52429.703125	13.601074	3.225134	Lick
52429.715820	14.440878	3.688059	Lick
52553.018555	-88.176552	3.770756	Lick
52553.041016	-90.824509	3.820400	Lick
52554.015625	-104.007820	3.938559	Lick
52554.038086	-99.089531	3.834518	Lick
52554.980469	-108.217773	4.043379	Lick
52555.002930	-116.262802	3.729766	Lick
52565.003906	-27.187778	4.126450	Lick
52565.034180	-40.527744	3.885802	Lick
52567.049805	-89.111000	4.459639	Lick
52575.044922	2.196997	3.892318	Lick
52576.030273	17.748577	3.266728	Lick
52576.057617	21.267128	3.931993	Lick
52576.958984	25.140945	5.303351	Lick
52576.982422	6.188801	4.686945	Lick
52577.003906	13.180706	4.520806	Lick
52584.984375	-101.870033	4.059760	Lick
52585.015625	-94.410744	4.100822	Lick
52585.043945	-102.281761	3.700920	Lick
52594.990234	-52.429642	3.152087	Lick
52595.012695	-66.484604	3.259735	Lick
52595.035156	-50.390259	3.201720	Lick
52598.966797	-98.535347	3.613175	Lick
52598.981445	-97.105659	3.701123	Lick
52598.997070	-96.881577	3.411777	Lick
52599.014648	-104.359726	3.699128	Lick
52600.938477	-66.359245	3.830796	Lick
52600.950195	-57.109730	3.687401	Lick
52600.962891	-56.307140	3.254065	Lick
52600.975586	-57.326702	3.574009	Lick
52600.988281	-72.871872	3.478948	Lick
52601.000000	-55.295052	3.849414	Lick
52606.953125	21.640898	3.434076	Lick
52606.975586	20.966835	3.670073	Lick
52606.999023	14.110944	3.595920	Lick
52607.021484	26.034420	3.445845	Lick
52608.936523	-41.037601	3.907368	Lick
52608.959961	-32.771088	3.275181	Lick
52608.982422	-40.096867	3.416967	Lick
52631.913086	-4.424739	4.575436	Lick
52631.934570	-11.596699	4.381116	Lick
52631.958008	-15.092405	4.928929	Lick
52656.925781	-139.502335	3.493766	Lick
52656.949219	-118.291634	3.948504	Lick
52656.971680	-124.449524	3.371228	Lick
52705.724609	-18.223917	4.179830	Lick
52705.747070	-20.456879	3.885243	Lick
52705.769531	-21.199236	4.056618	Lick
52705.791992	-22.863134	4.232703	Lick
52722.715820	28.205088	4.827239	Lick
52722.739258	12.067932	5.098609	Lick
52722.762695	12.225593	5.001790	Lick
52722.784180	26.834221	5.864285	Lick
52723.722656	11.810992	4.678690	Lick
52723.746094	10.319655	4.858206	Lick
52723.769531	8.938580	4.896806	Lick
52723.791016	11.360250	4.741174	Lick
52737.680664	26.942230	3.397412	Lick
52737.702148	37.968460	3.758690	Lick
52737.725586	24.323450	3.905454	Lick
52990.989258	-57.089478	3.258720	Lick
52992.011719	-73.270103	3.493576	Lick
52992.027344	-61.701340	3.311371	Lick
53008.968750	-104.685829	3.281861	Lick
53008.977539	-112.529533	3.159779	Lick
53009.817383	-104.282974	3.486797	Lick
53009.829102	-103.329865	3.386033	Lick
53014.909180	24.878067	3.472927	Lick
53014.924805	19.731079	3.870912	Lick
53018.881836	-33.812309	4.174465	Lick
53020.906250	-97.697685	5.787437	Lick
53021.888854	-123.616638	4.420410	Lick
53034.849609	-39.636440	3.689476	Lick
53068.800781	-78.699661	3.910809	Lick
53068.808594	-81.156471	3.954513	Lick
53069.746094	-66.494560	3.933748	Lick
53079.725586	-67.280235	4.083599	Lick
53079.748047	-56.196243	3.706452	Lick
53081.737305	-99.309418	4.373104	Lick
53100.693359	-21.818148	3.946473	Lick
53100.716797	-23.174164	4.672493	Lick
53101.670898	5.650116	3.877032	Lick
53101.676758	9.528147	3.555089	Lick
53102.718750	34.338158	2.807599	Lick
53102.727539	36.398819	2.749751	Lick
53108.700195	-75.816101	3.275865	Lick
53108.714844	-68.148727	3.096054	Lick
53119.675781	40.769367	7.873455	Lick
53119.698242	39.960091	7.692338	Lick
53282.034180	-13.092049	2.914201	Lick
53283.020508	-31.057791	3.138037	Lick
53283.027344	-25.488106	3.338610	Lick
53283.034180	-29.778069	2.817529	Lick
53337.930664	32.877472	3.927852	Lick
53338.968750	42.939827	3.162305	Lick
53338.990234	51.128273	3.146074	Lick
53362.933588	-45.472382	3.619415	Lick
53363.903183	-19.903564	3.276310	Lick
53383.870312	27.811520	5.146440	Lick
53383.894687	28.717400	4.770419	Lick
53384.870521	6.671448	4.523053	Lick
53384.893646	2.415586	4.325140	Lick
53385.857616	-32.744335	4.545277	Lick
53385.879722	-29.573233	5.055150	Lick
53386.820486	-40.682312	4.241759	Lick
53386.842315	-46.609978	3.861637	Lick
53386.864988	-47.857235	3.948941	Lick
53387.861250	-78.029037	5.125525	Lick
53387.882940	-79.128304	5.488211	Lick
53388.837963	-85.537903	3.386458	Lick
53389.815544	-82.149490	3.880993	Lick
53389.820475	-74.748734	3.518839	Lick
53390.913785	-82.839371	3.490093	Lick
53391.958252	-38.274803	3.735336	Lick
53392.782245	-10.030602	3.400228	Lick
53402.881273	-83.788986	3.891110	Lick
53403.894560	-84.148056	3.512245	Lick
53404.858981	-94.672012	4.205701	Lick
53404.879676	-85.811150	4.398260	Lick
53405.877940	-73.203354	3.023077	Lick
53436.728125	-30.080721	4.790659	Lick
53436.745544	-30.519087	5.375799	Lick
53437.783206	18.660746	4.617866	Lick
53437.801273	4.314275	5.632213	Lick
53438.728507	28.746328	4.415016	Lick
53438.747118	27.538572	5.106531	Lick
53439.738299	47.774876	4.381421	Lick
53439.758345	59.345100	5.391111	Lick
53440.736262	61.718937	4.594985	Lick
53440.754086	54.780636	5.461086	Lick
53441.798345	30.418266	4.388266	Lick
53441.820799	39.388386	4.547836	Lick
53441.843530	47.009697	4.361293	Lick
53460.686678	-77.998276	4.232959	Lick
53460.706053	-68.141380	3.959870	Lick
53475.671829	-65.445885	4.180914	Lick
53475.689803	-65.336952	5.502444	Lick
53476.674502	-82.634712	3.553068	Lick
53476.692396	-77.577538	4.832114	Lick
53477.673588	-71.457642	4.189896	Lick
53477.691470	-70.570923	4.857879	Lick
53478.677650	-81.493347	4.039981	Lick
53478.696146	-82.551521	4.712559	Lick
53479.676366	-47.043728	4.592407	Lick
53516.696551	19.590837	3.523418	Lick
53669.063310	-65.040733	3.053170	Lick
53744.925486	7.871986	3.452410	Lick
53744.941609	1.111263	2.996070	Lick
53752.894583	-14.861568	3.646393	Lick
53752.906979	-17.073128	3.992192	Lick
53752.919398	-11.476169	3.519082	Lick
53755.878449	-65.621635	3.927687	Lick
53756.849734	-63.682976	3.746357	Lick
53773.729595	-16.171173	3.858957	Lick
53773.819572	-16.474863	4.122600	Lick
53773.968831	-26.990295	3.625163	Lick
53774.801030	7.246663	3.961995	Lick
54049.981516	-47.880051	3.013599	Lick
54050.047535	-50.176430	3.305565	Lick
54050.052593	-52.314293	3.626747	Lick
54072.012905	86.957809	3.250900	Lick
54072.021505	86.264107	3.230464	Lick
54072.030417	85.390549	3.156855	Lick
54073.011088	45.482224	3.449751	Lick
54073.016516	48.767498	3.173032	Lick
54073.942558	28.331718	3.428442	Lick
54073.972870	24.220179	3.160272	Lick
54098.944248	89.942787	3.610178	Lick
54098.957060	96.453438	3.471240	Lick
54100.013900	103.324287	3.528568	Lick
54100.020590	100.279205	3.459374	Lick
54101.975035	85.230721	3.664141	Lick
54101.983600	86.128647	3.168245	Lick
54102.849595	68.285461	4.119723	Lick
54103.001285	57.256279	3.537011	Lick
54103.847303	26.980085	3.633144	Lick
54103.932245	20.725153	3.900994	Lick
54133.841181	-8.771529	3.938751	Lick
54134.812755	-46.499340	3.080749	Lick
54134.817998	-50.885246	3.232292	Lick
54134.823333	-38.037239	3.454783	Lick
54135.751898	-52.549358	4.263475	Lick
54135.758519	-49.717999	4.061388	Lick
54135.766354	-50.668945	3.889166	Lick
54165.774491	-75.313293	3.190710	Lick
54165.779074	-70.066933	3.205088	Lick
54165.783623	-76.226715	3.503443	Lick
54166.706458	-68.246140	7.021546	Lick
54167.672720	-36.468834	3.464864	Lick
54167.683530	-36.643860	3.571813	Lick
54168.802894	-26.035124	3.356793	Lick
54168.810833	-14.620766	3.659850	Lick
54169.840463	23.284733	3.420660	Lick
54169.845046	22.781830	3.420348	Lick
54196.727106	-35.622471	3.415479	Lick
54196.733368	-36.006966	3.059706	Lick
54216.760000	73.550827	5.651191	Lick
54216.778912	84.273293	5.726741	Lick
54216.798148	87.402885	5.804173	Lick
54219.736192	46.922035	3.411673	Lick
54219.741377	53.972088	3.593141	Lick
54219.747211	49.835728	3.725855	Lick
54220.751100	29.411137	3.580835	Lick
54220.756979	35.589188	3.698807	Lick
54220.763576	32.112915	3.665577	Lick
54426.056655	47.463226	3.224631	Lick
54426.071979	32.652447	3.861892	Lick
54427.042407	6.462296	3.316067	Lick
54427.047801	2.459537	3.168168	Lick
54427.053414	5.198671	3.257794	Lick
54427.058750	-2.344542	2.972682	Lick
54427.064745	-1.137589	3.011038	Lick
54428.004109	-27.793911	3.031010	Lick
54428.015729	-30.304279	3.109920	Lick
54428.029537	-33.352093	3.390769	Lick
54428.044225	-21.727829	3.343975	Lick
54428.060197	-25.185186	3.054599	Lick
54429.032049	-37.248047	2.876817	Lick
54429.038785	-35.449299	3.124990	Lick
54429.047998	-34.303539	3.066329	Lick
54429.057199	-32.397526	3.147673	Lick
54429.064479	-27.965849	3.197461	Lick
54449.861921	92.767868	4.015341	Lick
54449.878044	87.140610	4.406465	Lick
54449.893553	75.161324	4.132628	Lick
54449.909213	77.268959	4.354640	Lick
54449.925012	77.737343	4.231169	Lick
54449.940822	74.460579	4.498993	Lick
54449.956678	84.667061	4.293826	Lick
54449.972431	82.689377	4.323480	Lick
54449.988264	85.964355	4.409545	Lick
54450.004155	85.395866	4.511704	Lick
54457.946736	-11.087309	4.250845	Lick
54457.969167	2.550369	4.049550	Lick
54457.992245	-10.852830	4.233202	Lick
54458.014641	-9.269808	4.404943	Lick
54517.768531	-49.988544	3.474258	Lick
54517.783490	-49.149345	3.842120	Lick
54517.796259	-47.534691	3.598330	Lick
54547.830787	-24.755056	3.177466	Lick
54547.838819	-10.498584	3.343242	Lick
54547.848947	-19.549763	3.401285	Lick
54574.697963	-33.435539	3.402817	Lick
54574.704664	-22.509155	2.949130	Lick
54574.712049	-24.685001	2.895728	Lick
54574.718472	-29.900869	3.235079	Lick
54574.724074	-23.725979	3.011563	Lick
54578.739479	14.402132	3.217867	Lick
54578.747014	15.893332	2.859971	Lick
54578.754225	14.332298	3.085634	Lick
54598.693900	121.787704	4.873026	Lick
54598.716563	125.279099	4.037910	Lick
54725.031979	6.113318	4.013549	Lick
54726.015845	38.834064	3.801903	Lick
54726.026111	43.782604	3.562067	Lick
54726.038264	34.571468	4.362943	Lick
54783.989421	4.913434	3.484628	Lick
54784.988924	35.058498	3.659439	Lick
54844.898380	66.418571	4.032286	Lick
54844.904595	67.665771	3.728487	Lick
54844.910671	71.795280	3.358861	Lick
54846.012002	103.987976	3.458371	Lick
54846.017222	109.477486	3.208082	Lick
54846.022361	112.285019	3.126228	Lick
54846.027488	110.700127	3.121190	Lick
54846.944236	107.475746	3.200423	Lick
54846.949491	114.365601	3.165820	Lick
54846.954884	113.245049	3.224928	Lick
54846.960081	109.885956	3.067923	Lick
54847.889456	102.896301	3.610908	Lick
54847.893808	102.301109	3.746165	Lick
54848.880382	89.333313	3.712921	Lick
54848.883808	95.666908	3.756872	Lick
54848.887292	92.515099	3.713990	Lick
54848.890938	87.445099	3.884800	Lick
54849.828843	68.683968	3.633671	Lick
54849.832477	63.650558	3.813483	Lick
54849.836053	66.136894	3.969543	Lick
54849.839745	70.973770	3.702859	Lick
54849.843935	70.565895	3.768247	Lick
54850.863148	30.665371	3.736108	Lick
54850.866829	34.357498	3.621669	Lick
54850.870382	32.839222	3.738312	Lick
54850.874282	30.427296	3.967516	Lick
54863.838912	94.351326	5.117693	Lick
54863.842708	92.494034	5.025850	Lick
54863.846771	91.606476	4.691574	Lick
54863.850706	97.648842	5.400059	Lick
54864.855799	69.365395	4.343677	Lick
54864.859618	68.211861	4.452464	Lick
54864.863183	62.502785	4.640027	Lick
54865.857037	46.259747	4.986106	Lick
54865.860880	44.550919	5.064745	Lick
54865.864479	52.708054	4.779027	Lick
54865.868287	47.258736	4.941783	Lick
55167.011956	84.077644	6.416985	Lick
55167.018681	72.981026	6.983090	Lick
55167.024688	77.406097	6.673371	Lick
55167.031817	73.737579	5.993712	Lick
55167.039734	71.080147	6.345395	Lick
55167.985625	97.516685	5.889430	Lick
55167.991319	100.061554	5.573754	Lick
55167.996887	99.909317	5.611016	Lick
55168.002500	97.437347	6.275950	Lick
55168.008264	108.747856	5.822335	Lick
55172.012905	84.308517	4.358839	Lick
55172.020185	89.463890	4.510670	Lick
55199.946516	92.702736	7.382627	Lick
55199.957650	84.097389	8.184493	Lick
55199.968866	78.943352	8.179995	Lick
55199.980451	53.830688	7.839755	Lick
55201.915891	69.340645	4.551290	Lick
55201.920556	62.103752	4.739004	Lick
55228.785208	101.671928	4.428740	Lick
55228.789549	97.266975	4.335990	Lick
55228.794514	99.989914	4.537043	Lick
55312.669178	50.952629	2.837583	Lick
55312.673021	49.724091	2.962202	Lick
55312.676898	50.703049	2.879427	Lick
52219.138044	-143.090213	1.101866	Hir94
52236.014734	-60.563480	1.213415	Hir94
52243.050683	-53.999900	1.170581	Hir94
52307.849907	-106.968524	1.329732	Hir94
52333.997674	-138.205646	1.493973	Hir94
52334.892998	-140.142139	1.265555	Hir94
52573.112569	-64.332374	1.172578	Hir94
52574.128981	-46.225906	1.277194	Hir94
52576.098113	-9.820446	1.353223	Hir94
52601.031470	-86.393749	1.193085	Hir94
52602.058542	-59.409133	1.251959	Hir94
52603.113634	-26.413112	1.214071	Hir94
52652.972558	-73.657772	1.437056	Hir94
52654.039491	-99.504871	1.471475	Hir94
52680.970162	-31.037952	1.332504	Hir94
52682.950914	-83.974002	1.397119	Hir94
52711.766863	-78.213474	1.358394	Hir94
52712.825567	-106.306423	1.391706	Hir94
52777.805602	-51.761722	1.205873	Hir94
52804.745035	-126.828617	1.463151	Hir94
52988.038287	-6.384990	1.295739	Hir94
53017.861331	-18.764347	1.211428	Hir94
53045.781875	22.061413	1.208705	Hir94
53077.041736	-19.882511	1.360143	Hir94
53339.043299	32.223268	1.077463	Hir04
53339.044456	27.756174	1.135117	Hir04
53339.045509	31.325201	1.046832	Hir04
53369.915775	-14.111270	1.046899	Hir04
53369.916759	-13.310988	1.091540	Hir04
53369.917720	-12.940818	1.110221	Hir04
53425.842153	21.783447	1.103987	Hir04
53425.843218	24.085340	1.216844	Hir04
53425.844259	21.707437	1.122359	Hir04
53480.819433	-53.629089	1.002303	Hir04
53480.820451	-53.588738	0.985918	Hir04
53480.821354	-53.438901	1.037498	Hir04
53546.762755	-35.474473	1.249418	Hir04
53546.764456	-36.976976	1.327999	Hir04
53546.765995	-34.474218	1.238804	Hir04
53547.738866	-74.751590	1.137123	Hir04
53547.740370	-75.990615	1.115672	Hir04
53547.742095	-75.733145	1.136366	Hir04
53547.743600	-76.940256	1.186769	Hir04
53692.980440	-29.841812	1.119703	Hir04
53692.981586	-31.800576	1.073208	Hir04
