JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
51967.755696630105	-4524.827993	3.655659	C98
51970.770020689815	-4533.931060	4.122108	C98
51975.704994239844	-4538.455892	2.820695	C98
51987.71947848005	-4543.064173	3.689080	C98
51995.747420080006	-4546.722669	4.740362	C98
52050.51290513016	-4484.681080	12.354294	C98
52052.52699720021	-4490.496849	4.782147	C98
52072.47126056021	-4405.387734	4.009425	C98
52087.50184242008	-4354.710900	3.881750	C98
52306.886048890185	-4544.185036	2.068815	C98
52320.7329664398	-4551.294379	1.768461	C98
52373.64547418011	-4497.463952	2.731142	C98
52712.62795267999	-4440.576116	3.061328	C98
53775.74429643992	-4371.566541	2.269179	C98
54862.79292302998	-4481.774187	3.702300	C07
54976.557828189805	-4500.207082	6.298596	C07
54999.46910323994	-4407.667268	3.853195	C07
55010.46037598979	-4351.628583	4.553413	C07
55315.644785840064	-4446.700782	2.955221	C07
55704.55484837014	-4317.586026	5.291064	C07
56374.60831674002	-4324.587273	3.422843	C07
56641.841050989926	-4306.486467	2.833351	C07
56845.45444412017	-4452.315045	2.931526	C07
57028.8152648299	-4292.387831	2.503073	C14
57038.87192736007	-4304.485524	2.772390	C14
57143.59700434003	-4408.838818	2.368989	C14
57172.51898451988	-4435.276192	4.158969	C14
57430.82960929023	-4376.797622	8.943636	C14
57740.83684735	-4363.052308	3.712948	C14
57772.8295634198	-4405.712006	3.156656	C14
57908.484210169874	-4440.015427	2.607722	C14
58127.74594908999	-4444.939345	3.012725	C14
58203.55635670014	-4492.668332	3.122812	C14
58446.85393784987	-4439.102450	3.323391	C14
58495.82149056997	-4483.639305	3.033847	C14
58536.64014790021	-4501.984455	4.335689	C14
51552.105602	-2.513717	1.239176	Hir94
51553.033657	-0.686553	1.326208	Hir94
51581.979259	-38.956031	1.283381	Hir94
51582.968634	-36.634803	1.092738	Hir94
51583.942222	-30.119926	1.120043	Hir94
51584.988333	-32.450179	1.486052	Hir94
51584.993681	-32.391769	1.354773	Hir94
51585.961655	-38.368034	1.285331	Hir94
51678.909676	-118.737281	1.319725	Hir94
51703.795810	-104.899909	1.316126	Hir94
51705.795509	-108.223976	1.416600	Hir94
51706.792164	-102.934722	1.259597	Hir94
51755.730162	-66.291519	15.365779	Hir94
51755.736736	74.257523	1.835629	Hir94
51883.150961	-18.167709	1.401590	Hir94
51898.141910	-21.103942	1.289007	Hir94
51972.060382	-101.244758	1.259463	Hir94
51972.071852	-99.018669	1.217849	Hir94
51973.995475	-104.651031	1.232170	Hir94
51981.970278	-109.883293	1.143533	Hir94
52002.946296	-123.022582	1.470893	Hir94
52007.935764	-122.079261	1.394918	Hir94
52030.876308	-109.203742	1.539177	Hir94
52064.806157	1.545518	1.232536	Hir94
52307.971250	-107.281112	1.503012	Hir94
52601.142639	-80.418434	1.335278	Hir94
52682.995648	-107.993530	1.539947	Hir94
53017.165741	-90.459144	1.397983	Hir94
53369.143438	11.521156	0.962549	Hir04
53426.968449	80.839012	0.997264	Hir04
53841.826019	-12.091789	1.099877	Hir04
54546.965324	-68.685906	1.106824	Hir04
54810.167558	0.898200	1.103871	Hir04
55192.171217	-53.503537	1.099576	Hir04
55522.154106	-50.861706	1.047712	Hir04
55902.066417	-77.536102	1.036911	Hir04
56472.732744	9.026142	1.232698	Hir04
56614.114540	11.639366	1.390569	Hir04
56641.041062	125.383545	1.141981	Hir04
56708.997429	113.168071	1.196285	Hir04
57201.756717	-56.312058	1.190635	Hir04
58114.182845	-24.684370	1.294543	Hir04
58427.107448	-6.572348	1.209669	Hir04
58491.123803	-68.812712	1.167385	Hir04
58491.951186	-70.973801	1.088173	Hir04
58508.983856	-86.270635	1.255849	Hir04
58509.061940	-87.671149	1.427966	Hir04
58532.920036	-88.188858	1.393467	Hir04
58559.853480	-48.672700	1.341769	Hir04
58610.839384	125.269998	1.374308	Hir04
58617.812656	124.838038	1.356209	Hir04
58647.733839	95.452324	1.407589	Hir04
58650.741112	90.472738	1.233863	Hir04
58797.147564	-57.222686	1.216708	Hir04
58834.034016	-91.826584	1.215889	Hir04
58907.840406	44.495650	1.477724	Hir04
58907.848647	42.192259	1.174654	Hir04
50831.908203	123.663544	10.443444	Lick
51206.919491	67.400085	7.762766	Lick
51242.886719	26.184389	7.472459	Lick
51298.757789	-40.276604	7.888214	Lick
51299.704102	-35.911163	6.697596	Lick
51300.716797	7.204895	8.670816	Lick
51303.704102	-39.861893	6.843490	Lick
51534.077148	65.976929	6.133293	Lick
51535.089844	58.536892	6.883009	Lick
51536.053704	42.092651	6.183122	Lick
51536.964844	48.006161	6.314424	Lick
51540.085938	42.413544	6.874936	Lick
51593.852539	0.904125	14.037196	Lick
51627.772461	-28.841331	7.075021	Lick
51628.738281	-39.768982	5.640498	Lick
51629.855469	-32.209690	6.298744	Lick
51656.716797	-54.838272	13.865232	Lick
51656.746094	-55.263550	16.538881	Lick
51677.721680	-68.207619	6.465247	Lick
51678.770508	-67.681526	6.322620	Lick
51860.070312	53.669453	7.255621	Lick
51861.059570	44.512547	5.499207	Lick
51914.047852	-7.565810	4.742579	Lick
51915.027344	-3.534406	6.076048	Lick
51915.038086	-7.881611	5.811084	Lick
51928.019201	-13.448102	6.218986	Lick
51928.030787	-24.095270	6.523972	Lick
51946.000977	-33.084824	5.373852	Lick
51946.938477	-52.584007	7.582338	Lick
52033.759766	-58.660683	7.229932	Lick
52040.733398	-41.465195	5.469041	Lick
52040.748047	-44.752243	5.200863	Lick
52075.711914	101.339569	8.886611	Lick
52075.723633	78.016144	11.497888	Lick
52267.993164	-38.553383	5.292465	Lick
52268.016602	-35.877480	4.289271	Lick
52299.033203	-63.942402	4.450205	Lick
52299.841797	-60.667492	5.181173	Lick
52299.861328	-60.234032	5.611375	Lick
52333.944336	-75.416771	5.512885	Lick
52334.837891	-86.036255	9.461080	Lick
52335.892578	-81.300201	8.561352	Lick
53389.903333	111.337379	5.056230	Lick
53392.896273	109.918213	4.887872	Lick
54099.070266	99.214531	7.078935	Lick
54104.001227	88.557625	5.354346	Lick
54165.829421	21.795439	5.301830	Lick
53015.29709138	-4489.02424184915	0.361287896772378	H03
53048.26274184	-4354.15521616749	0.342721746258506	H03
53162.94727001	-4374.61071526008	0.748003236703728	H03
53162.9487801	-4375.27939257892	0.767730607055242	H03
53162.95029782	-4380.3153517147	0.793395023764982	H03
53162.95265074	-4378.195833557679	0.775606603222765	H03
53162.9541599	-4373.01074888184	0.80014812336117	H03
53162.95566883	-4378.74681322675	0.846825692454227	H03
53162.95718586	-4374.9664251392605	0.799493961484284	H03
53162.95869918	-4374.83815204962	0.82597417039295	H03
53162.96961897	-4375.052143352889	0.710579277160468	H03
53162.97112732	-4377.32713978877	0.782812430686625	H03
53162.97263324	-4375.33798028953	0.798066342257571	H03
53162.97415294	-4376.48470403413	0.737907246529519	H03
53162.97567077	-4375.73294458134	0.719654744220034	H03
53162.97720435	-4373.98737148014	0.73912845779261	H03
53162.97871004	-4373.66518422848	0.733802593416256	H03
53162.98022557	-4377.999169806811	0.746517263165633	H03
53162.98174329	-4376.44536339688	0.748949432619175	H03
53162.98340396	-4377.96124219713	0.717001777277368	H03
53163.9455612	-4375.50690742392	0.691895638059875	H03
53163.94707453	-4378.6417130765	0.675872934223714	H03
53163.94859191	-4380.40005023258	0.698451157533097	H03
53163.9501065	-4378.55700543251	0.706227545167661	H03
53163.95162238	-4378.02825234577	0.688544255380154	H03
53163.95313952	-4374.84074787095	0.668040659740873	H03
53163.95465516	-4377.79653261312	0.704250672157628	H03
53163.95617208	-4377.76652330343	0.696371001816598	H03
53163.95769026	-4376.64948333937	0.685657848846096	H03
53163.95920359	-4378.5008098683	0.712019739158658	H03
53163.96072525	-4376.50389581997	0.698568084975173	H03
53163.96223649	-4374.460986501021	0.715555230551755	H03
53163.96375631	-4376.2000867857005	0.690989326990735	H03
53163.96526708	-4376.33672055202	0.712174419231623	H03
53163.96677682	-4374.73658487409	0.703019105280791	H03
53163.9682891	-4376.49674010287	0.734355843272769	H03
53163.96980718	-4375.889854404	0.731678944658409	H03
53163.97132559	-4378.34467740454	0.730651671152772	H03
53163.97283764	-4376.1882903202495	0.730536974307288	H03
53163.97435629	-4376.702465838681	0.712171721642628	H03
53163.97587737	-4375.55593865942	0.753476280083325	H03
53163.97738781	-4378.19513668282	0.728456461412606	H03
53163.9789024	-4376.39199177144	0.74228302272226	H03
53163.98041897	-4375.33438892244	0.710590893915745	H03
53163.9819345	-4377.85847223164	0.693519396858256	H03
53163.98345292	-4376.0346375949	0.693053721632856	H03
53163.98496682	-4376.41340122625	0.674509181209614	H03
53163.98648917	-4376.881306285371	0.730311567004936	H03
53163.98800643	-4375.54283728628	0.682660466779835	H03
53163.98951536	-4375.42708337439	0.755124768738407	H03
53163.99104084	-4378.55394185794	0.707157007971643	H03
53163.99255926	-4377.55423799068	0.710021167435028	H03
53163.99407687	-4375.9317604671005	0.72032353348746	H03
53163.99559262	-4378.83555893905	0.709111420828056	H03
53163.99710711	-4377.2686464340995	0.722102058657139	H03
53369.36084609	-4379.98857633397	0.199549965480513	H03
53372.33828601	-4367.07985927152	0.232116372839475	H03
53376.34244654	-4349.41017576378	0.27589123508183	H03
53377.32192653	-4348.16567704386	0.263025403135216	H03
55291.11254263	-4486.95710807545	0.257877957421448	H03
55309.06238896	-4429.58789872742	0.227749170672895	H03
55321.04928801	-4376.86381000591	0.317657586030375	H03
55341.06314779	-4302.27396206313	0.315652663500148	H03
