JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
55902.168166	-41.546881	1.172455	Hir04
55904.165705	-38.101308	1.234341	Hir04
55904.166318	-45.177307	1.198982	Hir04
55904.166943	-42.231793	1.156382	Hir04
55973.183920	-24.790038	1.476671	Hir04
55994.958890	-16.732282	1.595860	Hir04
55994.960499	-15.567831	1.412107	Hir04
55994.961390	-16.353031	1.429185	Hir04
55994.962756	-21.478165	1.445707	Hir04
56027.964852	-9.849391	1.311268	Hir04
56114.740486	12.551365	1.585212	Hir04
56319.034245	42.048941	1.406412	Hir04
56320.015852	43.543037	1.255888	Hir04
56489.740241	15.994525	1.552657	Hir04
56614.165105	-15.476076	1.322280	Hir04
56640.151345	-22.914380	1.165937	Hir04
56710.006446	-35.860872	1.327602	Hir04
56826.744911	-54.513119	1.165634	Hir04
56827.740497	-47.268429	1.165612	Hir04
56828.737623	-46.632162	1.214995	Hir04
56853.732004	-46.884800	1.512733	Hir04
57061.000983	-10.700043	1.286849	Hir04
57201.734222	29.143428	1.207118	Hir04
57214.741658	31.257664	1.591123	Hir04
57354.168687	49.426904	1.226979	Hir04
57355.163795	53.679020	1.290099	Hir04
57555.734261	31.102321	1.088794	Hir04
57704.162308	-13.346320	1.313172	Hir04
57718.167769	-11.322484	1.120578	Hir04
57795.972445	-31.827500	1.521934	Hir04
57804.869818	-32.642697	1.406083	Hir04
57934.739289	-43.862423	1.116502	Hir04
58066.162449	-30.317524	1.288629	Hir04
58092.174775	-29.072915	1.138620	Hir04
58181.850770	-7.843545	1.496656	Hir04
58491.045571	43.478893	1.372263	Hir04
58559.897689	38.610715	1.401499	Hir04
58788.141377	-14.823250	1.190965	Hir04
58795.147611	-13.935811	1.167937	Hir04
58795.148224	-15.175707	1.224788	Hir04
58795.148826	-17.654630	1.165059	Hir04
58834.017454	-28.259363	1.234132	Hir04
58903.936108	-39.412620	1.318976	Hir04
58916.894692	-41.982380	1.446960	Hir04
56589.996658	13.180371	2.984330	Apf
56597.978062	-1.994451	2.734990	Apf
56622.963466	-2.140438	2.483715	Apf
56622.965642	-1.219944	2.336976	Apf
56622.967737	3.231340	2.365786	Apf
56625.009486	-2.129632	2.084492	Apf
56625.012426	0.557375	2.291158	Apf
56625.015493	-2.024383	2.292242	Apf
56626.961493	-0.858052	2.542472	Apf
56626.962801	-3.306329	2.374192	Apf
56626.964097	2.722685	2.512921	Apf
56628.940237	-1.696155	2.298003	Apf
56628.942274	0.353651	2.265198	Apf
56628.944242	-3.815787	2.099812	Apf
56631.846835	-4.864800	2.494499	Apf
56632.879665	3.748334	2.887823	Apf
56632.880683	4.262473	2.960475	Apf
56632.881690	0.608447	3.066622	Apf
56647.857796	-4.395467	2.919169	Apf
56647.859347	-6.545288	2.651333	Apf
56647.860933	-5.964114	3.276015	Apf
56648.073923	-14.920430	2.889158	Apf
56648.075093	-6.577084	2.809737	Apf
56648.076262	-8.550617	2.949885	Apf
56648.847245	-9.724793	2.472698	Apf
56648.850185	-6.414356	2.421614	Apf
56648.853414	-3.009484	2.226473	Apf
56662.799876	-8.561466	2.734630	Apf
56662.801091	-6.803688	2.969189	Apf
56662.802318	-6.399532	2.681499	Apf
56662.985269	-5.955679	2.566112	Apf
56662.986566	-8.177909	2.350450	Apf
56662.987873	-9.550377	2.156041	Apf
56663.887175	-1.315246	2.640013	Apf
56663.888552	-3.568361	2.429235	Apf
56663.889965	-5.574839	2.527806	Apf
56663.960675	-6.556544	2.343669	Apf
56663.962052	-10.919445	2.431075	Apf
56663.963453	-8.038430	2.417555	Apf
56668.028719	-11.765851	2.723317	Apf
56668.030178	-19.919090	2.517852	Apf
56668.031659	-15.775679	2.538149	Apf
56674.981628	-19.821726	2.137839	Apf
56674.983248	-14.604419	2.239319	Apf
56674.984846	-12.894813	2.115438	Apf
56675.762184	-18.307604	2.380960	Apf
56675.763874	-15.832623	2.502206	Apf
56675.765541	-16.757175	2.305595	Apf
56675.998630	-15.970323	2.258732	Apf
56676.000112	-14.012825	2.258305	Apf
56676.001605	-19.116497	2.114482	Apf
56678.801112	-21.083604	2.236586	Apf
56678.803033	-23.272199	2.283570	Apf
56678.804908	-18.890277	2.326877	Apf
56678.989210	-20.620577	2.075512	Apf
56678.990888	-20.227613	2.239146	Apf
56678.992612	-20.750142	2.184307	Apf
56679.955695	-18.732748	2.188890	Apf
56679.957593	-22.708423	2.371555	Apf
56679.959584	-20.632625	2.445949	Apf
56682.776461	-16.426970	4.081334	Apf
56683.850202	-13.652183	2.461964	Apf
56683.851904	-15.133751	2.386336	Apf
56683.853605	-17.225484	2.556568	Apf
56693.916158	-16.195121	2.353572	Apf
56706.036486	-15.792346	2.462668	Apf
56706.038291	-12.999097	2.601145	Apf
56706.039946	-19.117382	2.448726	Apf
56709.848669	-20.607837	2.429128	Apf
56709.890521	-21.120269	2.403492	Apf
56709.892373	-18.651200	2.500931	Apf
56709.894363	-17.369512	2.482932	Apf
56712.958627	-19.431828	2.455188	Apf
56712.960096	-22.260305	2.197309	Apf
56712.961589	-18.518520	2.382692	Apf
56724.868467	-17.978951	2.573698	Apf
56724.871001	-20.396207	2.306758	Apf
56724.873096	-18.031128	2.308018	Apf
56725.053404	-19.967508	2.415125	Apf
56725.069017	-16.532634	2.857811	Apf
56725.071690	-20.880557	2.524946	Apf
56725.074514	-17.011582	2.700193	Apf
56728.887981	-17.885703	2.470884	Apf
56731.828936	-20.925493	3.032204	Apf
56731.897151	-19.438792	3.042986	Apf
56732.782408	-23.296261	2.761120	Apf
56732.839999	-26.181262	3.254287	Apf
56732.911721	-15.366547	3.215126	Apf
56735.917819	-22.793848	3.049084	Apf
56740.773821	-23.435218	2.950785	Apf
56740.904915	-19.141638	3.051032	Apf
56741.887472	-23.608604	3.019757	Apf
56750.773930	-26.782195	2.290005	Apf
56750.844378	-19.665223	2.492014	Apf
56750.847630	-21.477865	2.336901	Apf
56750.850870	-22.145882	2.171273	Apf
56753.678027	-19.275785	2.571589	Apf
56753.726288	-24.503164	2.402541	Apf
56753.894079	-19.860975	2.608846	Apf
56753.895931	-22.178924	2.524703	Apf
56753.897829	-25.452090	2.625083	Apf
56754.842041	-25.363202	2.505135	Apf
56754.844923	-27.585335	2.462731	Apf
56754.847828	-26.954083	2.364298	Apf
56757.728512	-24.747351	2.703672	Apf
56757.730063	-21.555013	2.564654	Apf
56757.731648	-20.466524	2.377571	Apf
56757.935918	-16.248594	2.447389	Apf
56757.937804	-21.944269	2.628349	Apf
56757.939702	-17.393645	2.336481	Apf
56758.842224	-28.406201	3.109144	Apf
56761.707783	-23.549922	2.613312	Apf
56761.709114	-25.908809	2.630849	Apf
56761.710445	-20.446180	2.688221	Apf
56762.711498	-22.024601	2.712690	Apf
56765.687307	-27.209218	2.650633	Apf
56765.745902	-23.549161	3.038984	Apf
56765.747650	-23.361034	2.794966	Apf
56765.749339	-22.468457	2.509330	Apf
56766.745031	-20.855467	2.823092	Apf
56766.746351	-29.145065	2.869957	Apf
56766.747647	-24.162818	2.813806	Apf
56766.868448	-23.647253	2.915474	Apf
56766.869860	-23.770739	2.764442	Apf
56766.871400	-24.531513	2.929178	Apf
56777.675311	-20.905729	2.444995	Apf
56777.692149	-21.647018	2.731834	Apf
56777.693862	-18.244510	2.600648	Apf
56777.695436	-22.993198	2.750932	Apf
56780.699201	-22.750101	2.631794	Apf
56780.700647	-21.983332	2.824482	Apf
56780.702360	-24.264744	2.589211	Apf
56784.663196	-26.675291	2.329851	Apf
56784.700473	-26.095262	2.594155	Apf
56789.742914	-12.351990	2.714261	Apf
56789.744442	-18.902167	2.608560	Apf
56789.746062	-24.083469	2.603982	Apf
56789.845371	-20.381360	2.674736	Apf
56789.847246	-14.314472	2.787006	Apf
56789.849294	-17.506393	2.872462	Apf
56792.705977	-15.262373	2.655116	Apf
56792.733591	-17.983700	2.795086	Apf
56792.735107	-22.529912	2.670127	Apf
56792.736565	-21.460401	2.637913	Apf
56792.800726	-21.922643	2.910849	Apf
56792.802092	-11.890815	2.841712	Apf
56792.803515	-17.124472	2.962967	Apf
56793.756294	-24.686365	2.952003	Apf
56793.757590	-15.250807	3.111299	Apf
56793.758898	-19.820418	3.000376	Apf
56793.806163	-17.485841	2.526862	Apf
56793.808003	-13.000742	2.803938	Apf
56793.809808	-13.755947	2.723805	Apf
56801.742602	-22.323752	2.888252	Apf
56805.842780	-26.639152	2.677143	Apf
56805.845997	-22.174334	2.580915	Apf
56805.849354	-24.858405	2.393239	Apf
56812.693048	-23.217326	3.078498	Apf
56812.694379	-26.738988	2.669335	Apf
56812.695733	-17.930900	2.825983	Apf
56813.709875	-23.541118	2.735440	Apf
56813.711380	-19.279119	2.653996	Apf
56813.712907	-17.428074	2.606926	Apf
56822.712334	-21.620965	2.130120	Apf
56972.908460	-23.644065	3.187954	Apf
56972.909919	-24.775840	3.370413	Apf
56972.911423	-15.446883	3.507099	Apf
56989.089872	-11.586322	2.786687	Apf
56989.092152	-12.959037	2.644141	Apf
56989.094293	-7.692766	2.765638	Apf
57027.004997	-1.198467	2.717418	Apf
57027.007451	-2.765201	2.706433	Apf
57027.009696	-3.615448	2.509042	Apf
57029.051116	-0.960089	2.989655	Apf
57029.052598	-0.768132	3.135766	Apf
57029.054068	-4.161011	2.876324	Apf
57042.979828	1.607449	3.069566	Apf
57045.016093	-8.529477	4.537846	Apf
57045.019866	0.516617	4.843381	Apf
57046.895135	-2.896430	2.428611	Apf
57054.950772	5.205814	3.230213	Apf
57054.952242	-0.924931	2.940461	Apf
57054.953631	1.530189	2.975925	Apf
57115.710153	29.106481	3.569997	Apf
57115.710847	21.428441	3.361486	Apf
57115.711553	21.065294	3.816408	Apf
57121.736637	26.009126	2.543095	Apf
57123.800970	25.377364	2.817404	Apf
57123.801954	29.140335	2.716136	Apf
57123.802938	30.948276	2.702229	Apf
57127.734188	32.826394	4.512418	Apf
57127.734906	29.827658	4.264134	Apf
57127.735623	28.987263	4.822880	Apf
57148.703133	37.040980	4.384605	Apf
57148.703839	28.605594	4.453914	Apf
57148.704557	35.174907	4.606218	Apf
57322.028407	73.591089	2.787144	Apf
57322.029321	78.119743	3.048490	Apf
57322.030247	69.098203	2.862340	Apf
57330.937914	77.661121	2.760856	Apf
57330.940935	69.966204	2.525760	Apf
57330.943898	72.973996	3.062451	Apf
57332.931470	66.020202	2.532146	Apf
57332.933241	68.148952	2.547388	Apf
57332.935012	70.385293	2.627062	Apf
57334.892548	72.616096	2.800061	Apf
57334.894365	69.161645	2.763207	Apf
57334.896275	73.080208	2.838333	Apf
57337.888471	67.826456	2.381292	Apf
57340.882210	70.518923	2.952419	Apf
57340.883321	71.025652	2.936254	Apf
57340.884444	68.350385	3.072975	Apf
57347.865622	74.560292	2.717671	Apf
57347.868053	76.054365	2.641721	Apf
57347.870426	69.761836	2.713763	Apf
57348.848438	66.805749	3.550503	Apf
57348.849584	63.829299	3.615371	Apf
57348.850695	67.857977	3.581477	Apf
57350.866286	72.504217	2.726058	Apf
57350.868242	71.101968	2.696138	Apf
57350.870209	72.443425	2.816929	Apf
57354.843965	71.828501	2.589121	Apf
57416.025350	70.729180	3.174108	Apf
57416.026322	67.374319	3.049509	Apf
57416.027306	65.934139	3.039909	Apf
57441.843372	70.738277	2.409083	Apf
57463.704360	64.008035	3.349129	Apf
57473.692188	65.378821	3.094908	Apf
57473.862666	65.350479	3.332399	Apf
57473.863569	66.704797	3.140322	Apf
57473.864472	63.637375	3.005823	Apf
57679.961090	15.443879	2.618510	Apf
57684.970116	10.359347	3.227851	Apf
57684.971181	9.311674	3.313186	Apf
57684.972211	11.417531	3.723280	Apf
57696.944238	10.193949	3.477011	Apf
57696.945314	13.186249	3.205509	Apf
57696.946414	9.220795	3.746171	Apf
57700.965348	2.436727	3.986651	Apf
57700.966089	9.036366	4.353328	Apf
57700.966806	5.015844	4.727961	Apf
57701.908587	22.269796	5.043658	Apf
57701.909293	11.493355	4.921705	Apf
57701.910057	10.020846	4.812975	Apf
57702.899053	6.609177	4.904021	Apf
57702.899793	3.375814	4.705963	Apf
57702.900546	15.525788	4.682526	Apf
57703.998336	10.997717	4.312752	Apf
57703.998938	13.672268	4.560842	Apf
57703.999725	-1.583736	4.002559	Apf
57705.888543	4.792061	4.273076	Apf
57705.889249	5.095138	4.723391	Apf
57705.889966	-1.777866	4.554416	Apf
57707.863654	7.383373	5.419046	Apf
57717.897711	-0.321078	4.351604	Apf
57717.899841	4.834616	5.275493	Apf
57717.901566	8.889365	3.531769	Apf
57721.879557	-0.572981	4.421460	Apf
57721.881548	20.500657	4.195856	Apf
57721.883481	0.721079	4.230322	Apf
57729.053715	-0.880825	2.851309	Apf
57750.006831	-10.816952	4.333984	Apf
57750.007526	-13.058721	4.380222	Apf
57750.008232	-4.977880	4.020106	Apf
57751.992499	-5.093609	3.955312	Apf
57751.993170	-6.349527	3.936692	Apf
57751.993842	-9.898368	3.956893	Apf
57783.900383	-15.249095	2.663475	Apf
57814.889541	-16.985200	3.631142	Apf
57814.890224	-22.422561	4.065085	Apf
57814.890907	-16.051381	3.811762	Apf
57815.885657	-22.000240	3.822381	Apf
57815.886363	-13.753342	3.897259	Apf
57815.887057	-21.007636	4.031468	Apf
57821.764594	-24.533499	3.357874	Apf
57823.930573	-14.787372	3.084357	Apf
57824.064064	-19.420753	2.623582	Apf
57826.809010	-16.425049	3.958281	Apf
57826.809704	-17.252106	4.409944	Apf
57826.810398	-18.417670	4.442399	Apf
57838.782035	-15.833835	3.326046	Apf
57847.642257	-26.053677	2.918448	Apf
57853.648109	-19.951732	2.120717	Apf
57858.688116	-23.721661	2.193910	Apf
57871.706547	-16.328780	2.266304	Apf
57872.659389	-23.034779	2.195945	Apf
57875.663548	-19.793543	2.357079	Apf
57881.696147	-20.241364	2.470397	Apf
57882.719500	-27.021910	2.726452	Apf
57891.717024	-24.318458	2.442967	Apf
57900.746695	-21.931192	2.717141	Apf
57901.677670	-19.789524	4.303084	Apf
57901.678365	-26.717972	4.620572	Apf
57901.679071	-25.306943	4.462751	Apf
57903.710476	-21.053619	3.782324	Apf
57911.678505	-31.447954	3.938655	Apf
57911.679200	-33.275287	3.918717	Apf
57911.679883	-16.414055	4.274749	Apf
57917.681273	-25.195153	2.395390	Apf
57921.722632	-31.339152	3.476173	Apf
57922.682838	-31.534921	4.218339	Apf
57922.683533	-28.608609	4.552865	Apf
57922.684227	-37.502557	4.231117	Apf
57930.682406	-18.062949	3.341100	Apf
57931.681713	-26.823129	3.160237	Apf
57931.717243	-25.330291	4.843002	Apf
57931.717949	-23.098195	4.767136	Apf
57937.681035	-30.062840	3.223882	Apf
57937.687447	-25.559134	3.753295	Apf
57937.688152	-22.821840	3.884002	Apf
57937.688835	-23.063586	4.964212	Apf
57964.668252	-30.856938	2.711759	Apf
57966.667591	-40.936198	3.637893	Apf
57966.668725	-28.481110	3.614162	Apf
57966.669824	-18.672835	3.866842	Apf
58063.896137	-21.708563	3.055254	Apf
58115.965722	-5.358019	2.242759	Apf
58156.891229	0.825128	3.258438	Apf
58162.889301	3.656527	2.421352	Apf
58165.867536	6.919135	3.517373	Apf
58196.831597	14.652418	2.506338	Apf
58204.730773	17.545348	2.426887	Apf
58207.759342	13.875415	3.726074	Apf
58207.760048	30.606484	3.689185	Apf
58207.760743	21.220249	3.887104	Apf
58210.817239	28.854190	4.337417	Apf
58210.817945	17.241504	4.640640	Apf
58210.818651	26.318501	4.189889	Apf
58299.691265	49.472197	3.072477	Apf
58320.679832	39.945822	4.009866	Apf
58320.681035	42.884288	4.315448	Apf
58320.682355	40.932855	3.899838	Apf
58329.669359	41.672990	3.712558	Apf
58329.670656	48.824781	3.849911	Apf
58329.672010	50.226284	4.118796	Apf
58561.841907	53.168326	3.194441	Apf
46959.737200	-47.752140	13.998588	Lick
47194.908000	-52.430462	12.864359	Lick
47194.912400	-39.047215	11.760399	Lick
47194.916700	-28.939926	14.849037	Lick
47223.792500	-25.951153	11.523519	Lick
47223.797900	-32.069458	10.362027	Lick
47223.803400	-18.465363	10.168145	Lick
47964.853900	19.941610	23.781765	Lick
47964.898000	12.455544	8.722055	Lick
48017.730200	-15.231844	10.569765	Lick
48374.770700	-27.300308	9.366970	Lick
48647.895000	53.885605	13.095818	Lick
48647.904700	62.212875	23.257734	Lick
48648.910000	44.876461	11.024269	Lick
48670.877700	67.507294	11.448115	Lick
48745.678200	74.572807	13.446820	Lick
48745.700300	57.663555	11.536151	Lick
48992.061200	16.364323	11.212934	Lick
49067.758900	-3.537885	10.292329	Lick
49067.781100	-1.048381	9.537987	Lick
49096.722700	-16.343185	9.877268	Lick
49096.744400	-10.457047	9.362399	Lick
49122.678700	-17.946180	11.898033	Lick
49122.701100	-48.455795	10.598855	Lick
49172.685500	-25.735260	10.545281	Lick
49349.911100	-41.940876	13.484829	Lick
49349.913800	-38.051014	13.438400	Lick
49374.961700	-31.250648	11.978833	Lick
49374.966100	-41.638420	12.572711	Lick
49411.838700	-23.935989	12.811668	Lick
49481.719700	-40.066177	13.398561	Lick
49767.918400	57.622646	5.336252	Lick
49768.907227	55.101917	4.768053	Lick
49802.779297	59.989380	5.387631	Lick
49802.801758	57.856377	5.061584	Lick
50058.075195	27.408787	4.882593	Lick
50058.083008	26.390171	4.164341	Lick
50068.964844	31.180119	5.032283	Lick
50069.000977	29.736202	6.838141	Lick
50072.011719	32.783688	4.145245	Lick
50088.993164	16.898432	3.645364	Lick
50089.947266	19.931961	3.162203	Lick
50091.900391	12.013877	4.167757	Lick
50120.907227	6.329256	5.531930	Lick
50120.930664	16.032078	5.713566	Lick
50124.892578	19.385458	5.363352	Lick
50124.916016	16.600868	5.189045	Lick
50125.812500	11.838440	4.779652	Lick
50125.835938	13.363555	5.450543	Lick
50127.885742	6.165858	5.300908	Lick
50127.908203	7.969900	5.288039	Lick
50144.876953	6.249348	4.638320	Lick
50150.785156	5.045315	5.760228	Lick
50150.807617	6.537090	5.642705	Lick
50172.818359	-0.323904	6.137853	Lick
50172.838867	-0.758850	5.778378	Lick
50173.762695	4.010933	5.376662	Lick
50181.738281	-17.585907	5.542058	Lick
50181.744141	-3.699208	3.852581	Lick
50187.727539	1.031738	6.098699	Lick
50187.750977	3.728581	5.925109	Lick
50199.717773	-4.351218	5.191717	Lick
50199.740234	2.241145	5.035837	Lick
50203.720703	-7.401536	6.194755	Lick
50203.743164	-3.510048	5.937553	Lick
50214.721680	-6.249037	4.697306	Lick
50214.743164	-11.462507	5.375711	Lick
50422.017578	-38.426563	4.059295	Lick
50438.000977	-29.990231	4.334155	Lick
50442.027344	-31.647301	3.803989	Lick
50502.853516	-22.841156	3.963791	Lick
50504.859375	-26.449093	4.190624	Lick
50536.833984	0.325982	6.178181	Lick
50536.857422	-20.822338	6.910216	Lick
50537.831055	-15.812944	5.413882	Lick
50537.854492	-9.116642	5.493856	Lick
50563.661133	-9.570957	5.366036	Lick
50563.683594	-4.514962	5.225478	Lick
50579.685547	-1.324481	4.843489	Lick
50579.708008	10.731867	5.267840	Lick
50610.718750	5.268663	3.464305	Lick
50793.957031	52.651634	4.080271	Lick
50795.039062	56.345146	4.191399	Lick
50978.676758	41.028130	6.427836	Lick
50978.693359	55.812138	6.367825	Lick
51131.065430	29.851171	6.431158	Lick
51175.027344	14.710189	7.330562	Lick
51242.841797	-4.810851	4.742959	Lick
51303.711914	-30.998819	4.348548	Lick
51508.070312	-41.517902	8.299218	Lick
51536.063958	-49.360607	4.558329	Lick
51607.907227	-25.738243	6.392639	Lick
51607.925781	-23.369453	6.357971	Lick
51626.761719	-47.917244	9.139444	Lick
51626.782227	-31.154041	10.006601	Lick
51627.753906	-34.186275	5.866154	Lick
51628.727539	-39.538528	5.666417	Lick
51629.832031	-37.544075	4.554177	Lick
51700.679688	-20.152683	8.246252	Lick
51700.701172	-4.096717	6.026498	Lick
51861.049805	30.887550	5.387827	Lick
51874.068359	33.990742	5.409169	Lick
51881.029297	29.072260	6.435362	Lick
51881.058594	23.347946	6.063654	Lick
51895.049805	33.642185	5.980565	Lick
51895.083008	23.019182	6.065639	Lick
51906.001953	37.320065	5.351982	Lick
51906.029297	20.146610	5.718013	Lick
51907.001953	39.572159	5.566949	Lick
51907.024414	23.837170	6.589336	Lick
51909.028320	35.923359	5.216954	Lick
51909.057617	30.543514	5.392133	Lick
51910.941406	34.373909	5.466586	Lick
51910.971680	27.004852	6.311618	Lick
51914.067383	28.168016	5.016260	Lick
51915.045898	37.950935	5.050461	Lick
51915.049805	31.522394	5.427153	Lick
51916.031250	33.721081	4.758607	Lick
51916.035156	34.136520	5.000736	Lick
51939.956055	43.392975	6.582954	Lick
51939.985352	31.678644	6.801051	Lick
51946.956055	35.338303	5.490668	Lick
51946.965820	38.916813	6.758204	Lick
51969.889648	40.674278	5.826011	Lick
51969.918945	41.701145	6.547175	Lick
51971.879883	48.706039	6.757999	Lick
51971.910156	45.028950	7.128151	Lick
51998.764648	45.184990	5.366412	Lick
51998.791992	42.461262	5.400405	Lick
51999.811523	44.636810	5.192845	Lick
51999.833984	40.689476	6.329350	Lick
52000.843750	42.026512	6.246964	Lick
52000.872070	48.741737	5.613501	Lick
52028.726562	53.517929	5.515237	Lick
52028.758789	55.370914	7.344305	Lick
52033.746094	43.363289	5.072211	Lick
52040.757812	37.534729	4.556783	Lick
52040.761719	47.312290	5.792935	Lick
52041.714844	44.581421	4.995986	Lick
52041.722656	41.429989	4.897107	Lick
52042.689453	41.228550	5.195015	Lick
52042.705078	37.756279	6.042103	Lick
52071.712836	55.789574	13.483733	Lick
52071.743507	41.004894	12.992080	Lick
52073.704102	38.813934	7.134216	Lick
52073.734375	38.185959	6.139607	Lick
52101.686523	53.784328	6.673256	Lick
52103.687500	35.701191	5.879509	Lick
52104.685547	42.126698	5.809940	Lick
52105.683594	34.969498	5.772115	Lick
52216.024414	21.041489	6.511507	Lick
52216.046875	23.498564	6.468752	Lick
52222.028320	22.857979	6.306772	Lick
52222.058594	22.622267	6.161719	Lick
52278.057617	-9.887663	7.106557	Lick
52278.084961	-16.147770	6.705990	Lick
52279.052734	-10.854670	6.490565	Lick
52279.083008	-8.227262	6.207842	Lick
52283.026367	5.262921	10.418149	Lick
52283.056641	-16.828241	11.114205	Lick
52286.034180	-3.859704	5.796776	Lick
52286.064453	-13.433008	5.935762	Lick
52286.091797	-17.280312	6.713151	Lick
52288.001953	-4.069774	6.905201	Lick
52288.034180	-17.147678	7.097174	Lick
52306.922852	-22.266005	7.426698	Lick
52306.955078	-41.949738	13.446573	Lick
52314.900391	-18.415920	6.066956	Lick
52314.929688	-16.255215	6.245854	Lick
52314.959961	-29.891853	6.718802	Lick
52315.890625	-16.155361	5.243981	Lick
52315.916992	-19.648855	5.630754	Lick
52315.943359	-17.653788	5.512733	Lick
52315.965820	-25.751509	5.730192	Lick
52316.986328	-2.592966	7.892012	Lick
52317.020508	-12.788654	9.682838	Lick
52348.845703	-27.304932	5.996885	Lick
52348.875977	-28.968885	5.539534	Lick
52375.783203	-33.089592	4.975694	Lick
52375.813477	-31.074905	4.541876	Lick
52376.709961	-40.121147	5.115768	Lick
52376.739258	-28.547447	5.455315	Lick
52380.742188	-37.768604	5.489194	Lick
52380.771484	-31.209120	5.753136	Lick
52388.739258	-43.037289	4.100150	Lick
52388.768555	-38.563358	4.581928	Lick
52389.689453	-49.717297	5.373431	Lick
52389.718750	-47.149673	5.576317	Lick
52577.040039	-44.011562	5.094634	Lick
52577.060547	-42.609180	5.073751	Lick
52599.031250	-39.507626	4.557093	Lick
52599.046875	-41.655571	4.453161	Lick
52599.062500	-36.987469	4.252705	Lick
52609.055664	-44.971928	4.734926	Lick
52609.081055	-42.812473	5.569677	Lick
52631.980469	-29.826029	5.234593	Lick
52632.002930	-32.395569	5.055163	Lick
52656.994141	-46.005074	4.223059	Lick
52657.017578	-52.467949	3.901254	Lick
52657.040039	-43.419540	4.072468	Lick
52687.853516	-31.376579	5.019988	Lick
52687.867188	-34.122551	4.859153	Lick
52688.901505	-40.246365	5.229475	Lick
52705.815430	-30.810110	4.686382	Lick
52705.837891	-33.202877	4.852676	Lick
52705.860352	-28.063435	4.683878	Lick
52722.806641	-31.251505	5.561525	Lick
52722.829102	-21.175331	5.229137	Lick
52722.851562	-27.312449	5.439261	Lick
52737.749023	-12.687496	4.119864	Lick
52737.771484	-18.006657	4.411321	Lick
52737.792969	-16.831982	4.455274	Lick
52793.705078	-7.683964	4.513338	Lick
52793.728516	-1.377284	3.967935	Lick
52793.750977	-5.992599	4.157123	Lick
52794.691406	-17.755188	3.820581	Lick
52794.714844	-5.426752	3.520779	Lick
52794.737305	-12.732952	4.061988	Lick
52834.696053	16.202145	4.044322	Lick
52834.700266	14.747033	4.158820	Lick
52991.053711	52.529301	3.897966	Lick
52992.073242	49.947754	4.647863	Lick
53009.048828	45.210487	3.690222	Lick
53009.055664	48.593479	3.887914	Lick
53009.948242	46.767242	4.456788	Lick
53009.958984	45.802395	3.793815	Lick
53018.997070	49.880749	4.682465	Lick
53020.953125	33.791195	5.503733	Lick
53022.002720	39.544151	5.236944	Lick
53044.898287	62.561405	5.679652	Lick
53044.918889	51.371422	4.871151	Lick
53044.953461	40.814304	7.168904	Lick
53068.844727	48.576412	5.358354	Lick
53069.830078	42.396935	5.072899	Lick
53069.834961	41.559746	4.419164	Lick
53072.875000	39.572643	4.565913	Lick
53072.897461	41.285542	3.921493	Lick
53078.792969	52.559589	5.073739	Lick
53078.816406	42.902412	4.380988	Lick
53079.816406	47.892239	4.592297	Lick
53079.838867	45.716534	4.670570	Lick
53080.780273	46.615479	4.601805	Lick
53080.802734	46.918449	4.726598	Lick
53081.806641	46.635059	4.207499	Lick
53081.829102	38.669590	4.443831	Lick
53100.804688	41.570595	5.940448	Lick
