JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
56317.0368	-26.46	4.62	Tull
56317.9957	-25.41	5.03	Tull
56318.9682	-23.15	6.96	Tull
56321.0449	-33.75	4.45	Tull
56371.9114	-23.08	4.72	Tull
56377.8526	-21.57	4.76	Tull
56377.8584	-30.89	4.23	Tull
56378.819	-20.21	4.83	Tull
56378.8263	-24.99	4.73	Tull
56401.9043	-26.01	4.34	Tull
56437.7115	-25.16	4.59	Tull
56437.7182	-16.64	5.17	Tull
56462.6832	-12.33	4.69	Tull
56467.649	-16.92	4.94	Tull
56644.0143	-11.75	5.42	Tull
56671.9842	-16.14	4.52	Tull
56674.9651	-25.28	4.42	Tull
56696.9518	-21.89	4.2	Tull
56697.96	-17.13	5.05	Tull
56726.9702	-25.83	4.69	Tull
56757.7899	-22.17	4.44	Tull
56759.8217	-25.7	4.77	Tull
56786.7331	-21.11	4.68	Tull
56815.6417	-27.66	4.52	Tull
56815.6472	-20.62	5.02	Tull
56841.6773	-10.3	5.06	Tull
56841.6833	-17.73	5.34	Tull
56859.6437	-5.73	4.86	Tull
56888.6206	-24.96	5.52	Tull
57057.9802	-23.14	4.64	Tull
57059.019	-28.64	4.99	Tull
57059.9242	-35.13	5.7	Tull
57061.9741	-24.96	4.75	Tull
57115.7961	-22.25	4.39	Tull
57120.7643	-23.8	4.39	Tull
57150.7747	-0.8	6.31	Tull
57152.7357	-14.08	4.39	Tull
57403.0333	-19.11	4.43	Tull
57435.0224	-7.84	4.27	Tull
57436.957	-7.97	4.32	Tull
57464.9376	-6.81	4.7	Tull
57493.8969	-13.23	4.44	Tull
57542.7727	-10.08	4.46	Tull
57796.8939	7.45	5.15	Tull
57802.9351	13.03	4.52	Tull
57833.7757	12.69	5.13	Tull
57833.7805	12.47	5.24	Tull
57847.875	15.97	4.74	Tull
57849.874	23.3	4.57	Tull
57891.8213	22.54	4.6	Tull
57892.8375	24.19	4.91	Tull
57921.748	35.41	4.03	Tull
57955.6442	30.94	5.31	Tull
57993.5966	12.16	5.49	Tull
58143.0284	51.06	4.72	Tull
58169.9259	59.61	4.7	Tull
58170.9165	51.11	5.42	Tull
58174.8881	55.79	5.25	Tull
58176.0322	49.6	6.5	Tull
58184.0313	53.35	4.49	Tull
58186.9158	59.19	4.79	Tull
