JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
55279.4912	10645.88	0.55	H03
55279.4955	10644.9	0.5	H03
56619.7332	10782.03	0.44	H03
56619.7365	10779.99	0.42000000000000004	H03
56619.7397	10783.210000000001	0.41	H03
56623.7165	10779.19	0.5900000000000001	H03
56623.7201	10780.64	0.5900000000000001	H03
56623.7238	10778.800000000001	0.55	H03
56625.7589	10780.69	0.42000000000000004	H03
56625.7645	10780.2	0.44	H03
56628.7485	10776.9	0.53	H03
56628.7543	10777.52	0.5599999999999999	H03
56632.7204	10774.07	0.53	H03
56632.7257	10774.75	0.42000000000000004	H03
56700.5207	10754.189999999999	0.42000000000000004	H03
56700.5263	10754.77	0.43	H03
56721.5294	10742.48	0.42000000000000004	H03
56721.5352	10742.86	0.45	H03
56723.5057	10742.699999999999	0.45	H03
56723.5113	10743.48	0.47	H03
56725.5061	10746.320000000002	0.47	H03
56725.5114	10745.75	0.78	H03
56990.7343	10687.44	0.34	H03
56990.7399	10687.92	0.36000000000000004	H03
56994.7825	10688.24	0.46	H03
56994.7881	10689.26	0.46	H03
56998.682	10686.220000000001	0.3	H03
57002.7817	10688.140000000001	0.31	H03
57033.6369	10684.789999999999	0.25999999999999995	H03
57298.8532	10674.98	0.55	H15
57298.8582	10674.66	0.42000000000000004	H15
57327.7558	10674.42	0.34	H15
57354.7837	10667.400000000001	0.2	H15
57357.7259	10672.74	0.2	H15
57372.7051	10666.380000000001	0.39	H15
57372.709	10666.19	0.43	H15
57372.7128	10665.36	0.33	H15
57423.5918	10662.99	0.5	H15
57423.5979	10662.81	0.5	H15
57424.5866	10664.47	0.36000000000000004	H15
57424.5924	10664.300000000001	0.37	H15
57462.5179	10661.23	0.32	H15
57462.5235	10661.199999999999	0.31	H15
57464.4999	10661.619999999999	0.5	H15
57464.5038	10662.710000000001	0.39	H15
57464.5075	10661.12	0.38	H15
58383.8964	10994.490000000002	0.43	H15
58383.8995	10994.39	0.44	H15
58384.814	10998.699999999999	0.41	H15
58384.8171	11000.130000000001	0.43	H15
58385.8134	11003.130000000001	0.37	H15
58385.8165	11003.310000000001	0.37	H15
58385.8985	11003.57	0.34	H15
58385.9017	11003.91	0.34	H15
58386.8961	11003.880000000001	0.38	H15
58386.8993	11006.51	0.37	H15
58393.7901	11012.02	0.45	H15
58393.7933	11012.91	0.48000000000000004	H15
58393.7965	11011.77	0.51	H15
58396.8747	11017.03	0.61	H15
58396.8778	11019.0	0.7699999999999999	H15
58396.8811	11016.82	0.71	H15
58397.887	11018.82	0.5599999999999999	H15
58397.8902	11019.58	0.54	H15
58397.8933	11020.6	0.53	H15
58398.8927	11021.3	0.58	H15
58398.8955	11021.31	0.63	H15
58398.8988	11021.449999999999	0.87	H15
58405.8822	11025.51	1.3699999999999999	H15
58405.8853	11028.39	1.32	H15
58405.8884	11027.91	1.21	H15
58407.8498	11027.17	0.58	H15
58407.853	11028.21	0.6	H15
58407.8562	11028.81	0.67	H15
58415.7025	11032.23	0.5	H15
58415.7061	11033.68	0.49	H15
58415.7101	11033.519999999999	0.5199999999999999	H15
58415.7139	11031.94	0.46	H15
58415.7177	11033.099999999999	0.45	H15
58415.7215	11032.76	0.46	H15
58415.7735	11031.86	0.45	H15
58415.7774	11033.11	0.47	H15
58415.7814	11032.539999999999	0.45	H15
58415.785	11032.03	0.42000000000000004	H15
58415.7889	11031.44	0.41	H15
58415.7927	11032.130000000001	0.38	H15
58416.793	11035.09	0.98	H15
58416.7967	11033.24	1.23	H15
58416.8006	11034.63	0.92	H15
58424.8539	11035.25	0.51	H15
58424.8577	11034.9	0.48000000000000004	H15
58424.8614	11035.679999999998	0.51	H15
58424.8653	11034.19	0.54	H15
58425.8083	11031.96	0.37	H15
58425.8121	11031.599999999999	0.39	H15
58425.816	11032.18	0.39	H15
58425.8438	11032.57	0.38	H15
58425.8477	11031.62	0.37	H15
58425.8514	11032.05	0.38	H15
58425.8554	11031.53	0.38	H15
58425.8591	11033.23	0.39	H15
58425.863	11032.09	0.38	H15
58426.7951	11032.58	0.37	H15
58426.7989	11032.19	0.36000000000000004	H15
58426.8028	11031.380000000001	0.36000000000000004	H15
58426.8533	11031.050000000001	0.49	H15
58426.8569	11030.62	0.45	H15
58426.8612	11029.76	0.42000000000000004	H15
58427.7921	11031.0	0.37	H15
58427.7959	11030.33	0.38	H15
58427.7998	11031.43	0.38	H15
58427.8305	11031.21	0.34	H15
58427.8343	11029.769999999999	0.33	H15
58427.8382	11030.73	0.34	H15
58428.8147	11032.109999999999	0.38	H15
58428.8184	11032.6	0.37	H15
58428.8223	11032.529999999999	0.37	H15
58428.8399	11032.65	0.36000000000000004	H15
58428.8437	11032.98	0.34	H15
58428.8475	11032.74	0.36000000000000004	H15
58428.8519	11033.84	0.37	H15
58428.8557	11032.99	0.38	H15
58428.8596	11033.18	0.36000000000000004	H15
58436.7996	11033.14	0.66	H15
58436.8034	11032.98	0.61	H15
58436.8071	11032.58	0.61	H15
58438.804	11027.68	0.43	H15
58438.8078	11026.71	0.4	H15
58438.8116	11026.15	0.4	H15
58442.7713	11026.14	0.36000000000000004	H15
58442.7752	11025.779999999999	0.36000000000000004	H15
58442.779	11026.199999999999	0.37	H15
58447.7514	11020.960000000001	0.31	H15
58447.7553	11021.25	0.31	H15
58447.7591	11020.54	0.32	H15
58448.8555	11020.630000000001	0.39	H15
58448.8594	11020.849999999999	0.4	H15
58448.8631	11021.089999999998	0.4	H15
58451.782	11011.31	0.42000000000000004	H15
58451.7859	11012.0	0.44	H15
58451.7897	11012.140000000001	0.46	H15
58455.7669	11009.83	0.43	H15
58455.7707	11010.03	0.41	H15
58455.7746	11009.800000000001	0.43	H15
58467.7659	10994.640000000001	0.42000000000000004	H15
58467.7697	10993.28	0.4	H15
58467.7735	10994.77	0.4	H15
58473.7348	10985.960000000001	0.33	H15
58473.7386	10985.939999999999	0.32	H15
58473.7442	10986.039999999999	0.34	H15
58473.7479	10985.47	0.34	H15
58473.7518	10985.88	0.33	H15
58484.7341	10970.2	0.38	H15
58484.738	10969.75	0.39	H15
58486.6897	10968.0	0.54	H15
58486.6934	10968.32	0.5199999999999999	H15
58487.6801	10968.59	0.34	H15
58487.684	10968.730000000001	0.35	H15
58488.6917	10966.1	0.44	H15
58488.6955	10967.19	0.45	H15
58489.7051	10964.37	0.61	H15
58489.7092	10965.199999999999	0.61	H15
58490.7356	10958.529999999999	0.57	H15
58490.7395	10959.07	0.53	H15
58491.6539	10962.68	0.41	H15
58491.7025	10961.970000000001	0.46	H15
58508.584	10941.369999999999	0.5199999999999999	H15
58508.5877	10941.77	0.51	H15
58508.5916	10941.64	0.5	H15
58535.5708	10911.78	0.41	H15
58535.5746	10911.289999999999	0.44	H15
58591.4688	10865.39	0.53	H15
58591.4726	10865.81	0.53	H15
58591.4765	10865.89	0.51	H15
58626.4568	10839.140000000001	0.7	H15
58626.4606	10840.32	0.68	H15
58626.4658	10840.27	0.74	H15
58626.4697	10838.88	0.68	H15
58767.8287	10776.130000000001	0.44	H15
58767.8325	10775.77	0.44	H15
58767.8362	10775.34	0.41	H15
58856.7783	10751.150000000001	0.7200000000000001	H15
